focal,plants.i,plants.j,seeds.i,seeds.j,time,biomass,fecundity
j,2,10,NA,NA,3,85.52703,379
j,2,10,NA,NA,3,85.52703,365
j,2,10,NA,NA,3,85.52703,336
j,4,0,NA,NA,4,0,NA
j,4,0,NA,NA,4,0,NA
j,4,0,NA,NA,4,0,NA
j,4,0,NA,NA,4,0,NA
j,4,0,NA,NA,4,0,NA
j,4,0,NA,NA,4,0,NA
j,4,0,NA,NA,4,0,NA
j,4,0,NA,NA,4,0,NA
j,4,0,NA,NA,4,0,NA
j,4,0,NA,NA,4,0,NA
j,9,2,NA,NA,5,85.52762,5193
j,9,2,NA,NA,5,85.52762,5160
j,9,2,NA,NA,5,85.52762,5230
j,9,2,NA,NA,5,85.52762,5225
j,9,2,NA,NA,5,85.52762,5313
j,9,2,NA,NA,5,85.52762,5127
j,9,2,NA,NA,5,85.52762,5163
j,9,2,NA,NA,5,85.52762,5248
j,9,2,NA,NA,5,85.52762,5223
j,9,2,NA,NA,5,85.52762,5249
j,6,5,NA,NA,6,85.52749,3376
j,6,5,NA,NA,6,85.52749,3449
j,6,5,NA,NA,6,85.52749,3313
j,6,5,NA,NA,6,85.52749,3432
j,6,5,NA,NA,6,85.52749,3482
j,6,5,NA,NA,6,85.52749,3445
j,6,5,NA,NA,6,85.52749,3309
j,6,5,NA,NA,6,85.52749,3428
j,6,5,NA,NA,6,85.52749,3487
j,6,5,NA,NA,6,85.52749,3437
j,6,1,NA,NA,7,85.52734,28375
j,6,1,NA,NA,7,85.52734,28403
j,6,1,NA,NA,7,85.52734,28450
j,6,1,NA,NA,7,85.52734,28061
j,6,1,NA,NA,7,85.52734,28197
j,6,1,NA,NA,7,85.52734,28285
j,6,1,NA,NA,7,85.52734,28164
j,6,1,NA,NA,7,85.52734,28214
j,6,1,NA,NA,7,85.52734,28510
j,6,1,NA,NA,7,85.52734,28360
j,1,2,NA,NA,8,85.52608,23284
j,1,2,NA,NA,8,85.52608,23225
j,1,2,NA,NA,8,85.52608,23232
j,1,2,NA,NA,8,85.52608,23482
j,1,2,NA,NA,8,85.52608,23471
j,1,2,NA,NA,8,85.52608,23245
j,1,2,NA,NA,8,85.52608,23575
j,1,2,NA,NA,8,85.52608,23203
j,1,2,NA,NA,8,85.52608,23112
j,1,2,NA,NA,8,85.52608,23386
j,4,2,NA,NA,9,85.52721,38243
j,4,2,NA,NA,9,85.52721,38577
j,4,2,NA,NA,9,85.52721,38652
j,4,2,NA,NA,9,85.52721,38457
j,4,2,NA,NA,9,85.52721,38254
j,4,2,NA,NA,9,85.52721,38871
j,4,2,NA,NA,9,85.52721,38372
j,4,2,NA,NA,9,85.52721,38571
j,4,2,NA,NA,9,85.52721,38385
j,4,2,NA,NA,9,85.52721,38630
j,7,3,NA,NA,10,85.52762,41997
j,7,3,NA,NA,10,85.52762,42571
j,7,3,NA,NA,10,85.52762,42643
j,7,3,NA,NA,10,85.52762,42191
j,7,3,NA,NA,10,85.52762,42503
j,7,3,NA,NA,10,85.52762,41938
j,7,3,NA,NA,10,85.52762,42358
j,7,3,NA,NA,10,85.52762,42372
j,7,3,NA,NA,10,85.52762,42402
j,7,3,NA,NA,10,85.52762,42461
i,5,4,NA,NA,1,94.34982,217
i,5,4,NA,NA,1,94.34982,247
i,5,4,NA,NA,1,94.34982,210
i,5,4,NA,NA,1,94.34982,215
i,5,4,NA,NA,1,94.34982,222
i,5,4,NA,NA,1,94.34982,197
i,5,4,NA,NA,1,94.34982,210
i,5,4,NA,NA,1,94.34982,222
i,5,4,NA,NA,1,94.34982,211
i,5,4,NA,NA,1,94.34982,209
i,10,1,NA,NA,2,94.72396,114
i,10,1,NA,NA,2,94.72396,123
i,10,1,NA,NA,2,94.72396,124
i,10,1,NA,NA,2,94.72396,119
i,10,1,NA,NA,2,94.72396,119
i,10,1,NA,NA,2,94.72396,114
i,10,1,NA,NA,2,94.72396,127
i,10,1,NA,NA,2,94.72396,120
i,10,1,NA,NA,2,94.72396,107
i,10,1,NA,NA,2,94.72396,108
i,9,3,NA,NA,3,94.72313,142
i,9,3,NA,NA,3,94.72313,137
i,9,3,NA,NA,3,94.72313,129
i,9,3,NA,NA,3,94.72313,127
i,9,3,NA,NA,3,94.72313,164
i,9,3,NA,NA,3,94.72313,146
i,9,3,NA,NA,3,94.72313,151
i,9,3,NA,NA,3,94.72313,161
i,9,3,NA,NA,3,94.72313,138
i,9,3,NA,NA,3,94.72313,136
i,1,4,NA,NA,4,94.72285,1478
i,1,4,NA,NA,4,94.72285,1500
i,1,4,NA,NA,4,94.72285,1429
i,1,4,NA,NA,4,94.72285,1397
i,1,4,NA,NA,4,94.72285,1414
i,1,4,NA,NA,4,94.72285,1404
i,1,4,NA,NA,4,94.72285,1418
i,1,4,NA,NA,4,94.72285,1388
i,1,4,NA,NA,4,94.72285,1382
i,1,4,NA,NA,4,94.72285,1342
i,7,4,NA,NA,5,94.72333,226
i,7,4,NA,NA,5,94.72333,236
i,7,4,NA,NA,5,94.72333,217
i,7,4,NA,NA,5,94.72333,234
i,7,4,NA,NA,5,94.72333,223
i,7,4,NA,NA,5,94.72333,223
i,7,4,NA,NA,5,94.72333,254
i,7,4,NA,NA,5,94.72333,236
i,7,4,NA,NA,5,94.72333,203
i,7,4,NA,NA,5,94.72333,212
i,1,3,NA,NA,6,94.72345,1786
i,1,3,NA,NA,6,94.72345,1617
i,1,3,NA,NA,6,94.72345,1676
i,1,3,NA,NA,6,94.72345,1723
i,1,3,NA,NA,6,94.72345,1729
i,1,3,NA,NA,6,94.72345,1612
i,1,3,NA,NA,6,94.72345,1696
i,1,3,NA,NA,6,94.72345,1787
i,1,3,NA,NA,6,94.72345,1749
i,1,3,NA,NA,6,94.72345,1754
i,6,1,NA,NA,7,94.72319,327
i,6,1,NA,NA,7,94.72319,332
i,6,1,NA,NA,7,94.72319,290
i,6,1,NA,NA,7,94.72319,292
i,6,1,NA,NA,7,94.72319,329
i,6,1,NA,NA,7,94.72319,321
i,6,1,NA,NA,7,94.72319,322
i,6,1,NA,NA,7,94.72319,327
i,6,1,NA,NA,7,94.72319,312
i,6,1,NA,NA,7,94.72319,313
i,5,5,NA,NA,8,94.72362,394
i,5,5,NA,NA,8,94.72362,386
i,5,5,NA,NA,8,94.72362,408
i,5,5,NA,NA,8,94.72362,444
i,5,5,NA,NA,8,94.72362,391
i,5,5,NA,NA,8,94.72362,449
i,5,5,NA,NA,8,94.72362,440
i,5,5,NA,NA,8,94.72362,480
i,5,5,NA,NA,8,94.72362,407
i,5,5,NA,NA,8,94.72362,422
i,7,0,NA,NA,9,98.99999,361
i,7,0,NA,NA,9,98.99999,334
i,7,0,NA,NA,9,98.99999,359
i,7,0,NA,NA,9,98.99999,345
i,7,0,NA,NA,9,98.99999,341
i,7,0,NA,NA,9,98.99999,342
i,7,0,NA,NA,9,98.99999,369
i,7,0,NA,NA,9,98.99999,313
i,7,0,NA,NA,9,98.99999,380
i,7,0,NA,NA,9,98.99999,341
i,3,4,NA,NA,10,94.72364,846
i,3,4,NA,NA,10,94.72364,842
i,3,4,NA,NA,10,94.72364,785
i,3,4,NA,NA,10,94.72364,859
i,3,4,NA,NA,10,94.72364,826
i,3,4,NA,NA,10,94.72364,840
i,3,4,NA,NA,10,94.72364,875
i,3,4,NA,NA,10,94.72364,783
i,3,4,NA,NA,10,94.72364,817
i,3,4,NA,NA,10,94.72364,851
j,1,11,NA,NA,1,86.29679,126
j,1,11,NA,NA,1,86.29679,121
j,1,11,NA,NA,1,86.29679,125
j,1,11,NA,NA,1,86.29679,133
j,1,11,NA,NA,1,86.29679,142
j,1,11,NA,NA,1,86.29679,141
j,1,11,NA,NA,1,86.29679,140
j,1,11,NA,NA,1,86.29679,134
j,1,11,NA,NA,1,86.29679,120
j,1,11,NA,NA,1,86.29679,140
j,3,2,NA,NA,2,85.52731,1217
j,3,2,NA,NA,2,85.52731,1133
j,3,2,NA,NA,2,85.52731,1124
j,3,2,NA,NA,2,85.52731,1178
j,3,2,NA,NA,2,85.52731,1223
j,3,2,NA,NA,2,85.52731,1127
j,3,2,NA,NA,2,85.52731,1170
j,3,2,NA,NA,2,85.52731,1172
j,3,2,NA,NA,2,85.52731,1188
j,3,2,NA,NA,2,85.52731,1096
j,4,5,NA,NA,3,85.52735,785
j,4,5,NA,NA,3,85.52735,755
j,4,5,NA,NA,3,85.52735,730
j,4,5,NA,NA,3,85.52735,749
j,4,5,NA,NA,3,85.52735,744
j,4,5,NA,NA,3,85.52735,803
j,4,5,NA,NA,3,85.52735,789
j,4,5,NA,NA,3,85.52735,778
j,4,5,NA,NA,3,85.52735,752
j,4,5,NA,NA,3,85.52735,774
j,8,5,NA,NA,4,85.52762,1195
j,8,5,NA,NA,4,85.52762,1349
j,8,5,NA,NA,4,85.52762,1303
j,8,5,NA,NA,4,85.52762,1259
j,8,5,NA,NA,4,85.52762,1256
j,8,5,NA,NA,4,85.52762,1267
j,8,5,NA,NA,4,85.52762,1323
j,8,5,NA,NA,4,85.52762,1267
j,8,5,NA,NA,4,85.52762,1298
j,8,5,NA,NA,4,85.52762,1231
j,6,10,NA,NA,5,85.52761,1071
j,6,10,NA,NA,5,85.52761,1060
j,6,10,NA,NA,5,85.52761,981
j,6,10,NA,NA,5,85.52761,1032
j,6,10,NA,NA,5,85.52761,1034
j,6,10,NA,NA,5,85.52761,1026
j,6,10,NA,NA,5,85.52761,1057
j,6,10,NA,NA,5,85.52761,1054
j,6,10,NA,NA,5,85.52761,1000
j,6,10,NA,NA,5,85.52761,1063
j,7,15,NA,NA,6,85.52753,1115
j,7,15,NA,NA,6,85.52753,1232
j,7,15,NA,NA,6,85.52753,1128
j,7,15,NA,NA,6,85.52753,1173
j,7,15,NA,NA,6,85.52753,1178
j,7,15,NA,NA,6,85.52753,1093
j,7,15,NA,NA,6,85.52753,1192
j,7,15,NA,NA,6,85.52753,1133
j,7,15,NA,NA,6,85.52753,1103
j,7,15,NA,NA,6,85.52753,1100
j,3,16,NA,NA,7,85.5276,1836
j,3,16,NA,NA,7,85.5276,1828
j,3,16,NA,NA,7,85.5276,1788
j,3,16,NA,NA,7,85.5276,1762
j,3,16,NA,NA,7,85.5276,1707
j,3,16,NA,NA,7,85.5276,1777
j,3,16,NA,NA,7,85.5276,1817
j,3,16,NA,NA,7,85.5276,1750
j,3,16,NA,NA,7,85.5276,1748
j,3,16,NA,NA,7,85.5276,1772
j,14,3,NA,NA,8,85.5276,15671
j,14,3,NA,NA,8,85.5276,15561
j,14,3,NA,NA,8,85.5276,15527
j,14,3,NA,NA,8,85.5276,15308
j,14,3,NA,NA,8,85.5276,15699
j,14,3,NA,NA,8,85.5276,15657
j,14,3,NA,NA,8,85.5276,15353
j,14,3,NA,NA,8,85.5276,15439
j,14,3,NA,NA,8,85.5276,15631
j,14,3,NA,NA,8,85.5276,15507
j,9,9,NA,NA,9,85.52761,8590
j,9,9,NA,NA,9,85.52761,8400
j,9,9,NA,NA,9,85.52761,8450
j,9,9,NA,NA,9,85.52761,8646
j,9,9,NA,NA,9,85.52761,8559
j,9,9,NA,NA,9,85.52761,8537
j,9,9,NA,NA,9,85.52761,8533
j,9,9,NA,NA,9,85.52761,8606
j,9,9,NA,NA,9,85.52761,8800
j,9,9,NA,NA,9,85.52761,8763
j,3,4,NA,NA,10,85.52766,31444
j,3,4,NA,NA,10,85.52766,31873
j,3,4,NA,NA,10,85.52766,31766
j,3,4,NA,NA,10,85.52766,31768
j,3,4,NA,NA,10,85.52766,31728
j,3,4,NA,NA,10,85.52766,31507
j,3,4,NA,NA,10,85.52766,31733
j,3,4,NA,NA,10,85.52766,31997
j,3,4,NA,NA,10,85.52766,32080
j,3,4,NA,NA,10,85.52766,31723
