focal,plants.i,plants.j,seeds.i,seeds.j,time,biomass,fecundity
i,9,3,NA,NA,3,13.9573297,11
i,9,3,NA,NA,3,13.9573297,7
i,9,3,NA,NA,3,13.9573297,14
i,9,3,NA,NA,3,13.9573297,9
i,9,3,NA,NA,3,13.9573297,6
i,1,4,NA,NA,4,6.3988452,49
i,1,4,NA,NA,4,6.3988452,45
i,1,4,NA,NA,4,6.3988452,48
i,1,4,NA,NA,4,6.3988452,33
i,1,4,NA,NA,4,6.3988452,38
i,1,4,NA,NA,4,6.3988452,49
i,1,4,NA,NA,4,6.3988452,55
i,1,4,NA,NA,4,6.3988452,53
i,1,4,NA,NA,4,6.3988452,47
i,1,4,NA,NA,4,6.3988452,48
i,7,4,NA,NA,5,9.8044318,10
i,7,4,NA,NA,5,9.8044318,9
i,7,4,NA,NA,5,9.8044318,9
i,7,4,NA,NA,5,9.8044318,7
i,7,4,NA,NA,5,9.8044318,10
i,7,4,NA,NA,5,9.8044318,19
i,7,4,NA,NA,5,9.8044318,10
i,7,4,NA,NA,5,9.8044318,14
i,7,4,NA,NA,5,9.8044318,12
i,7,4,NA,NA,5,9.8044318,15
i,1,3,NA,NA,6,7.5337717,67
i,1,3,NA,NA,6,7.5337717,73
i,1,3,NA,NA,6,7.5337717,52
i,1,3,NA,NA,6,7.5337717,74
i,1,3,NA,NA,6,7.5337717,71
i,1,3,NA,NA,6,7.5337717,74
i,1,3,NA,NA,6,7.5337717,82
i,1,3,NA,NA,6,7.5337717,71
i,1,3,NA,NA,6,7.5337717,61
i,1,3,NA,NA,6,7.5337717,62
i,6,1,NA,NA,7,9.4913864,18
i,6,1,NA,NA,7,9.4913864,22
i,6,1,NA,NA,7,9.4913864,12
i,6,1,NA,NA,7,9.4913864,15
i,6,1,NA,NA,7,9.4913864,17
i,6,1,NA,NA,7,9.4913864,17
i,6,1,NA,NA,7,9.4913864,16
i,6,1,NA,NA,7,9.4913864,11
i,6,1,NA,NA,7,9.4913864,15
i,6,1,NA,NA,7,9.4913864,16
i,5,5,NA,NA,8,8.2009901,14
i,5,5,NA,NA,8,8.2009901,19
i,5,5,NA,NA,8,8.2009901,14
i,5,5,NA,NA,8,8.2009901,17
i,5,5,NA,NA,8,8.2009901,13
i,5,5,NA,NA,8,8.2009901,17
i,5,5,NA,NA,8,8.2009901,22
i,5,5,NA,NA,8,8.2009901,16
i,5,5,NA,NA,8,8.2009901,31
i,5,5,NA,NA,8,8.2009901,15
i,7,0,NA,NA,9,23.7499668,43
i,7,0,NA,NA,9,23.7499668,43
i,7,0,NA,NA,9,23.7499668,50
i,7,0,NA,NA,9,23.7499668,34
i,7,0,NA,NA,9,23.7499668,37
i,7,0,NA,NA,9,23.7499668,45
i,7,0,NA,NA,9,23.7499668,43
i,7,0,NA,NA,9,23.7499668,45
i,7,0,NA,NA,9,23.7499668,35
i,7,0,NA,NA,9,23.7499668,43
i,3,4,NA,NA,10,7.9495595,53
i,3,4,NA,NA,10,7.9495595,39
i,3,4,NA,NA,10,7.9495595,42
i,3,4,NA,NA,10,7.9495595,33
i,3,4,NA,NA,10,7.9495595,28
i,3,4,NA,NA,10,7.9495595,32
i,3,4,NA,NA,10,7.9495595,37
i,3,4,NA,NA,10,7.9495595,38
i,3,4,NA,NA,10,7.9495595,40
i,3,4,NA,NA,10,7.9495595,26
j,1,11,NA,NA,1,9.885851,3
j,1,11,NA,NA,1,9.885851,8
j,1,11,NA,NA,1,9.885851,1
j,1,11,NA,NA,1,9.885851,4
j,1,11,NA,NA,1,9.885851,1
j,1,11,NA,NA,1,9.885851,3
j,1,11,NA,NA,1,9.885851,3
j,1,11,NA,NA,1,9.885851,2
j,1,11,NA,NA,1,9.885851,4
j,1,11,NA,NA,1,9.885851,3
j,3,2,NA,NA,2,9.085784,26
j,3,2,NA,NA,2,9.085784,30
j,3,2,NA,NA,2,9.085784,26
j,3,2,NA,NA,2,9.085784,23
j,3,2,NA,NA,2,9.085784,17
j,3,2,NA,NA,2,9.085784,28
j,3,2,NA,NA,2,9.085784,27
j,3,2,NA,NA,2,9.085784,29
j,3,2,NA,NA,2,9.085784,29
j,3,2,NA,NA,2,9.085784,21
j,4,5,NA,NA,3,18.83996,28
j,4,5,NA,NA,3,18.83996,17
j,4,5,NA,NA,3,18.83996,14
j,4,5,NA,NA,3,18.83996,23
j,4,5,NA,NA,3,18.83996,15
j,4,5,NA,NA,3,18.83996,23
j,4,5,NA,NA,3,18.83996,25
j,4,5,NA,NA,3,18.83996,20
j,4,5,NA,NA,3,18.83996,31
j,4,5,NA,NA,3,18.83996,21
j,8,5,NA,NA,4,19.393911,33
j,8,5,NA,NA,4,19.393911,20
j,8,5,NA,NA,4,19.393911,25
j,8,5,NA,NA,4,19.393911,20
j,8,5,NA,NA,4,19.393911,27
j,8,5,NA,NA,4,19.393911,28
j,8,5,NA,NA,4,19.393911,17
j,8,5,NA,NA,4,19.393911,14
j,8,5,NA,NA,4,19.393911,24
j,8,5,NA,NA,4,19.393911,25
j,6,10,NA,NA,5,20.925954,15
j,6,10,NA,NA,5,20.925954,16
j,6,10,NA,NA,5,20.925954,15
j,6,10,NA,NA,5,20.925954,23
j,6,10,NA,NA,5,20.925954,13
j,6,10,NA,NA,5,20.925954,15
j,6,10,NA,NA,5,20.925954,17
j,6,10,NA,NA,5,20.925954,10
j,6,10,NA,NA,5,20.925954,13
j,6,10,NA,NA,5,20.925954,17
j,7,15,NA,NA,6,21.162188,10
j,7,15,NA,NA,6,21.162188,8
j,7,15,NA,NA,6,21.162188,10
j,7,15,NA,NA,6,21.162188,10
j,7,15,NA,NA,6,21.162188,9
j,7,15,NA,NA,6,21.162188,7
j,7,15,NA,NA,6,21.162188,12
j,7,15,NA,NA,6,21.162188,9
j,7,15,NA,NA,6,21.162188,12
j,7,15,NA,NA,6,21.162188,11
j,3,16,NA,NA,7,21.551327,10
j,3,16,NA,NA,7,21.551327,11
j,3,16,NA,NA,7,21.551327,10
j,3,16,NA,NA,7,21.551327,7
j,3,16,NA,NA,7,21.551327,9
j,3,16,NA,NA,7,21.551327,12
j,3,16,NA,NA,7,21.551327,13
j,3,16,NA,NA,7,21.551327,11
j,3,16,NA,NA,7,21.551327,11
j,3,16,NA,NA,7,21.551327,6
j,14,3,NA,NA,8,20.80489,46
j,14,3,NA,NA,8,20.80489,46
j,14,3,NA,NA,8,20.80489,52
j,14,3,NA,NA,8,20.80489,48
j,14,3,NA,NA,8,20.80489,43
j,14,3,NA,NA,8,20.80489,42
j,14,3,NA,NA,8,20.80489,65
j,14,3,NA,NA,8,20.80489,54
j,14,3,NA,NA,8,20.80489,57
j,14,3,NA,NA,8,20.80489,63
j,9,9,NA,NA,9,21.126766,17
j,9,9,NA,NA,9,21.126766,22
j,9,9,NA,NA,9,21.126766,19
j,9,9,NA,NA,9,21.126766,25
j,9,9,NA,NA,9,21.126766,28
j,9,9,NA,NA,9,21.126766,20
j,9,9,NA,NA,9,21.126766,16
j,9,9,NA,NA,9,21.126766,18
j,9,9,NA,NA,9,21.126766,17
j,9,9,NA,NA,9,21.126766,24
j,3,4,NA,NA,10,21.178732,41
j,3,4,NA,NA,10,21.178732,49
j,3,4,NA,NA,10,21.178732,38
j,3,4,NA,NA,10,21.178732,45
j,3,4,NA,NA,10,21.178732,45
j,3,4,NA,NA,10,21.178732,49
j,3,4,NA,NA,10,21.178732,40
j,3,4,NA,NA,10,21.178732,48
j,3,4,NA,NA,10,21.178732,44
j,3,4,NA,NA,10,21.178732,43
