a_initial.i.i,a_initial.i.j,a_initial.j.i,a_initial.j.j,a_slope.i.i,a_slope.i.j,a_slope.j.i,a_slope.j.j,c.i.i,c.i.j,c.j.i,c.j.j,g.i,g.j,lambda.i,lambda.j,Nmax.i.i,Nmax.i.j,Nmax.j.i,Nmax.j.j,s.i,s.j,sim.i,sim.j,function.int,Ni.Cgrwc,Ni.grwr,Ni.grwrChesson,Ni.grwrStouffer,Nj.Cgrwc,Nj.grwr,Nj.grwrChesson,Nj.grwrStouffer,prob.coex,prob.coex.id,prob.coex.stouff
-0.32653440125076044,-0.04110378357712289,-0.02714962308628062,-0.0826386853229947,-0.7448160557541996,-0.03530350513756275,-0.8390603675507009,-0.7588985681068152,0.21928552142344415,0.7189615154638886,0.5651521577965468,0.0459393048658967,1,1,1,1,2,5,1,5,1,1,200,200,2,NA,4.130017542338211,9.053421846421843,1.4182816545034391,4.831708733041835e-4,48.79707367163207,NA,3.88767034531584,0,NA,1
-0.32653440125076044,-0.04110378357712289,-0.02714962308628062,-0.0826386853229947,-0.7448160557541996,-0.03530350513756275,-0.8390603675507009,-0.7588985681068152,0.21928552142344415,0.7189615154638886,0.5651521577965468,0.0459393048658967,1,1,1,1,2,5,1,5,1,1,200,200,3,2.334236914054644,48.47084825725209,-3.298520751358609,3.880962550369553,1312.230056045585,2.565754291324188,0.09456747177784364,0.9422525060841132,0,j,1
-0.32653440125076044,-0.04110378357712289,-0.02714962308628062,-0.0826386853229947,-0.7448160557541996,-0.03530350513756275,-0.8390603675507009,-0.7588985681068152,0.21928552142344415,0.7189615154638886,0.5651521577965468,0.0459393048658967,1,1,1,1,2,5,1,5,1,1,200,200,4,0.7829956773739406,0.007809590758231015,-5.505834580966417,-4.852402716217794,1.9221259993032502,2.35674036750835,1.1019075676947572,0.8572794640929621,0,j,0
-0.2026214835598386,-0.07057176773392988,-0.05775409941533752,-0.07885639679243227,-0.5422222090419382,-0.9563099667429924,-0.9797537084668875,-0.7231247872114182,0.9930632889736444,0.08712422731332481,0.1872869108337909,0.8151173463556916,1,1,1,1,9,6,4,1,1,1,201,201,1,0.9318608595836878,1.0671405044342603,0.12273674482224264,0.064982645406905,0.9438820200428152,1.7733137907758494,0.6434217621194672,0.5728499943855374,1,j_i,1
-0.2026214835598386,-0.07057176773392988,-0.05775409941533752,-0.07885639679243227,-0.5422222090419382,-0.9563099667429924,-0.9797537084668875,-0.7231247872114182,0.9930632889736444,0.08712422731332481,0.1872869108337909,0.8151173463556916,1,1,1,1,9,6,4,1,1,1,201,201,2,264.7327586589874,3403.6266540972542,NA,8.132596805093304,NA,2.512161663961112,-4.65757725605226,0.9211436032075677,0,NA,1
-0.2026214835598386,-0.07057176773392988,-0.05775409941533752,-0.07885639679243227,-0.5422222090419382,-0.9563099667429924,-0.9797537084668875,-0.7231247872114182,0.9930632889736444,0.08712422731332481,0.1872869108337909,0.8151173463556916,1,1,1,1,9,6,4,1,1,1,201,201,3,NA,Inf,NA,Inf,NA,NA,NA,NA,0,NA,0
-0.2026214835598386,-0.07057176773392988,-0.05775409941533752,-0.07885639679243227,-0.5422222090419382,-0.9563099667429924,-0.9797537084668875,-0.7231247872114182,0.9930632889736444,0.08712422731332481,0.1872869108337909,0.8151173463556916,1,1,1,1,9,6,4,1,1,1,201,201,4,3.5384158582427334,3.852925594311082,-0.04375982066737594,1.3488327543522076,4.025272357414266,5.1493884758626125,0.37519883575706614,1.6388779650742409,0,j,1
-0.21448923698494646,-0.13969098446266287,-0.050612545802191315,-0.18862596833517906,-0.7947093604598194,-0.7167464804369956,-0.28487213025800884,-0.30170674878172576,0.23013013135641813,0.5189411628525704,0.7921300649177283,0.213656046660617,1,1,1,1,6,10,4,5,1,1,202,202,1,0.8696269221131027,1.6773052784257396,0.5678010504935376,0.5171885046913465,0.950646931329902,1.1736297909883384,0.2997923162648477,0.1601013318021849,1,j_i,1
-0.21448923698494646,-0.13969098446266287,-0.050612545802191315,-0.18862596833517906,-0.7947093604598194,-0.7167464804369956,-0.28487213025800884,-0.30170674878172576,0.23013013135641813,0.5189411628525704,0.7921300649177283,0.213656046660617,1,1,1,1,6,10,4,5,1,1,202,202,2,2106.7900075078014,154.2163903361968,NA,5.038356748192601,NA,7.5247758799173985,-5.634719717834837,2.018201026791724,0,NA,1
-0.21448923698494646,-0.13969098446266287,-0.050612545802191315,-0.18862596833517906,-0.7947093604598194,-0.7167464804369956,-0.28487213025800884,-0.30170674878172576,0.23013013135641813,0.5189411628525704,0.7921300649177283,0.213656046660617,1,1,1,1,6,10,4,5,1,1,202,202,3,17029.434568859604,12.226730682145142,-353.63617362433274,2.5036245944326048,46724983054468496e138,13.112713625240223,-7.1691163057276786,2.573582265314414,-1,-1,1
-0.21448923698494646,-0.13969098446266287,-0.050612545802191315,-0.18862596833517906,-0.7947093604598194,-0.7167464804369956,-0.28487213025800884,-0.30170674878172576,0.23013013135641813,0.5189411628525704,0.7921300649177283,0.213656046660617,1,1,1,1,6,10,4,5,1,1,202,202,4,3.916699389708146,8.926884910665187,0.8787767525812735,2.1890674998395796,3.7072514287197977,3.3068234882423937,-0.16926124932240172,1.1959880573838564,0,i,1
-0.41914551086158724,-0.2014572980829014,-0.033049347242748585,-0.33568154498987446,-0.17843904718756676,-0.1863477968145162,-0.06465677241794765,-0.12548644607886672,0.6120625114999712,0.48442458850331604,0.2457503357436508,0.37215671595185995,1,1,1,1,2,0,7,0,1,1,203,203,1,0.817538487275446,1.6199576763351151,0.5154493704266939,0.4824000231839454,0.967490815406895,1.20163167728758,0.3851376623526783,0.18368036426977685,1,j_i,1
-0.41914551086158724,-0.2014572980829014,-0.033049347242748585,-0.33568154498987446,-0.17843904718756676,-0.1863477968145162,-0.06465677241794765,-0.12548644607886672,0.6120625114999712,0.48442458850331604,0.2457503357436508,0.37215671595185995,1,1,1,1,2,0,7,0,1,1,203,203,2,0.6785445821780621,3.6781567660316608,0.9475204328282204,1.3024117479034087,1.4260256583673139,0.44684924587054337,-0.41772890391557743,-0.8055339988129949,0,i,0
-0.41914551086158724,-0.2014572980829014,-0.033049347242748585,-0.33568154498987446,-0.17843904718756676,-0.1863477968145162,-0.06465677241794765,-0.12548644607886672,0.6120625114999712,0.48442458850331604,0.2457503357436508,0.37215671595185995,1,1,1,1,2,0,7,0,1,1,203,203,3,0.918220459593054,1.7860949945998568,0.6271685980771976,0.5800316695056162,0.9539567647097463,1.1322949882439255,0.20956430128610665,0.12424653615471982,1,j_i,1
-0.41914551086158724,-0.2014572980829014,-0.033049347242748585,-0.33568154498987446,-0.17843904718756676,-0.1863477968145162,-0.06465677241794765,-0.12548644607886672,0.6120625114999712,0.48442458850331604,0.2457503357436508,0.37215671595185995,1,1,1,1,2,0,7,0,1,1,203,203,4,0.8545468126612908,1.6472110048868391,0.5400378727927302,0.4990835576749089,0.9598729806301612,1.159173470503928,0.3048912199629228,0.1477072257237368,1,j_i,1
-0.2755852385577055,-0.09938089213998431,-0.04846451904024777,-0.13132306921287396,-0.3728965159971267,-0.10253936727531254,-0.18263509031385183,-0.7120729447342455,0.5347520497161895,0.9200518461875618,0.5311541410628706,0.11489474982954562,1,1,1,1,10,1,7,10,1,1,204,204,1,0.9053977834389159,1.4267037857672908,0.403831257688565,0.355366738648317,0.9526911411022049,1.6620625204284347,0.6074402054520196,0.5080593133120352,1,j_i,1
-0.2755852385577055,-0.09938089213998431,-0.04846451904024777,-0.13132306921287396,-0.3728965159971267,-0.10253936727531254,-0.18263509031385183,-0.7120729447342455,0.5347520497161895,0.9200518461875618,0.5311541410628706,0.11489474982954562,1,1,1,1,10,1,7,10,1,1,204,204,2,NA,59.1740680020592,NA,4.080483405416435,NA,1447.1240230020235,NA,7.277333433395336,0,NA,1
-0.2755852385577055,-0.09938089213998431,-0.04846451904024777,-0.13132306921287396,-0.3728965159971267,-0.10253936727531254,-0.18263509031385183,-0.7120729447342455,0.5347520497161895,0.9200518461875618,0.5311541410628706,0.11489474982954562,1,1,1,1,10,1,7,10,1,1,204,204,3,43476899100087975e159,6680784002523623e4,NA,45.64835211319586,NA,2.3837548934972572,-403.55335899204135,0.868676930787126,0,NA,1
-0.2755852385577055,-0.09938089213998431,-0.04846451904024777,-0.13132306921287396,-0.3728965159971267,-0.10253936727531254,-0.18263509031385183,-0.7120729447342455,0.5347520497161895,0.9200518461875618,0.5311541410628706,0.11489474982954562,1,1,1,1,10,1,7,10,1,1,204,204,4,1.003111347696132,1.5240555954507624,-0.7198159483497117,0.42137493655364566,3.1304942045111193,2.3995946481385966,0.87219330901004,0.8752998264803434,0,j,1
-0.3667203680214195,-0.08530079446148464,-0.04914027286218191,-0.22658175182202767,-0.02076605218462646,-0.2381264199502766,-0.7845103684812784,-0.7783839784096926,0.300618116511032,0.8444612240418792,0.8074766807258129,0.6158112725242972,1,1,1,1,3,2,6,5,1,1,205,205,1,0.9182360425415973,1.5164969899709646,0.46554333615406635,0.4164030632918844,0.9520475738934729,1.7174038906240368,0.6261145791303497,0.5408137846688651,1,j_i,1
-0.3667203680214195,-0.08530079446148464,-0.04914027286218191,-0.22658175182202767,-0.02076605218462646,-0.2381264199502766,-0.7845103684812784,-0.7783839784096926,0.300618116511032,0.8444612240418792,0.8074766807258129,0.6158112725242972,1,1,1,1,3,2,6,5,1,1,205,205,2,NA,1.9636632547524409,-3.198599833196377,0.6748117363478334,48.10622417867513,23.300741184818378,NA,3.148485170572938,0,NA,1
-0.3667203680214195,-0.08530079446148464,-0.04914027286218191,-0.22658175182202767,-0.02076605218462646,-0.2381264199502766,-0.7845103684812784,-0.7783839784096926,0.300618116511032,0.8444612240418792,0.8074766807258129,0.6158112725242972,1,1,1,1,3,2,6,5,1,1,205,205,3,10.452863461822615,4.54481632169582,0.5885751139326216,1.5139873135445576,2.5229079877493135,3.907002774157433,-0.9841054302401961,1.362770526120655,0,i,1
-0.3667203680214195,-0.08530079446148464,-0.04914027286218191,-0.22658175182202767,-0.02076605218462646,-0.2381264199502766,-0.7845103684812784,-0.7783839784096926,0.300618116511032,0.8444612240418792,0.8074766807258129,0.6158112725242972,1,1,1,1,3,2,6,5,1,1,205,205,4,0.38413825556537234,0.3378406462716705,-1.3366204010474951,-1.085180955406377,1.2858750323681245,2.32959737883175,1.802448204520149,0.8456954538615225,0,j,0
-0.1818652558472601,-0.12126257790905806,-0.05849624107059307,-0.17540030450303173,-0.014001412782818079,-0.5909156426787376,-0.9402063847519457,-0.5468699347693473,0.05586419627070427,0.04191819950938225,0.5450166836380959,0.074449499836191535,1,1,1,1,7,4,1,9,1,1,206,206,1,0.8858013371904999,1.6235796606646915,0.5431296196679387,0.4846333785973456,0.9431817857467538,1.1709649458305436,0.2790907268336524,0.15782814892459443,1,j_i,1
-0.1818652558472601,-0.12126257790905806,-0.05849624107059307,-0.17540030450303173,-0.014001412782818079,-0.5909156426787376,-0.9402063847519457,-0.5468699347693473,0.05586419627070427,0.04191819950938225,0.5450166836380959,0.074449499836191535,1,1,1,1,7,4,1,9,1,1,206,206,2,NA,2.4648802368295315,0.9606394619202412,0.9021432208496484,0.943181785746754,0.08366027280358596,NA,-2.480991052112943,0,NA,0
-0.1818652558472601,-0.12126257790905806,-0.05849624107059307,-0.17540030450303173,-0.014001412782818079,-0.5909156426787376,-0.9402063847519457,-0.5468699347693473,0.05586419627070427,0.04191819950938225,0.5450166836380959,0.074449499836191535,1,1,1,1,7,4,1,9,1,1,206,206,3,1.0488771127715613,0.33832129793071225,-4.908047171770603,-1.083759249425664,45.80017547043197,1.64450302061283,0.449718047914726,0.4974382234423871,0,j,0
-0.1818652558472601,-0.12126257790905806,-0.05849624107059307,-0.17540030450303173,-0.014001412782818079,-0.5909156426787376,-0.9402063847519457,-0.5468699347693473,0.05586419627070427,0.04191819950938225,0.5450166836380959,0.074449499836191535,1,1,1,1,7,4,1,9,1,1,206,206,4,0.9537616548217848,0.4361821883633243,-1.404635374096595,-0.8296952596949905,1.7770241055755915,1.3741749745199314,0.36519500896592283,0.31785353250441784,0,j,0
-0.5299201312288224,-0.18620784856998107,-0.0308407489112698,-0.2581978566735786,-0.49309630668722093,-0.5854968247003853,-0.5517338158097118,-0.030492092948406935,0.1847465301398188,0.7242286037653685,0.2733553512953222,0.4556539149489254,1,1,1,1,4,9,8,9,1,1,207,207,1,0.8301010417356167,1.419967073885711,0.3814744328511783,0.3506336839399085,0.9696299754105793,1.4775918396991383,0.5766214757851406,0.3904136272151596,1,j_i,1
-0.5299201312288224,-0.18620784856998107,-0.0308407489112698,-0.2581978566735786,-0.49309630668722093,-0.5854968247003853,-0.5517338158097118,-0.030492092948406935,0.1847465301398188,0.7242286037653685,0.2733553512953222,0.4556539149489254,1,1,1,1,4,9,8,9,1,1,207,207,2,130.55460169996775,28897.37548112909,5.440210094418227,10.271506056174939,125.37333446369253,2.67979121574069,-3.8860526561737663,0.985738886913677,0,i,1
-0.5299201312288224,-0.18620784856998107,-0.0308407489112698,-0.2581978566735786,-0.49309630668722093,-0.5854968247003853,-0.5517338158097118,-0.030492092948406935,0.1847465301398188,0.7242286037653685,0.2733553512953222,0.4556539149489254,1,1,1,1,4,9,8,9,1,1,207,207,3,6.391764658836128,0.023716805814666852,-8.07331608194062,-3.741571376033908,76.07690266895159,58.350706083429614,2.2114610697826182,4.066471459489335,0,j,0
-0.5299201312288224,-0.18620784856998107,-0.0308407489112698,-0.2581978566735786,-0.49309630668722093,-0.5854968247003853,-0.5517338158097118,-0.030492092948406935,0.1847465301398188,0.7242286037653685,0.2733553512953222,0.4556539149489254,1,1,1,1,4,9,8,9,1,1,207,207,4,1.3225715445432489,6.129001640496889,1.4035208934741101,1.8130318721649863,1.5060810992491904,2.9892622768282777,0.8154486455615524,1.0950266268019355,1,j_i,1
-0.34937827985852876,-0.2572294794193474,-0.04998758957033534,-0.3283617377878951,-0.5786350190173835,-0.5308733372949064,-0.859913237625733,-0.369158674729988,0.0774397631175816,0.1520239789970219,0.4908242947421968,0.06806116783991456,1,1,1,1,9,4,3,4,1,1,208,208,1,0.7731907620383509,1.6460663714311394,0.5483760138744433,0.49838842430410796,0.9512412297398356,0.9374321108392578,0.1926185405548842,-0.06461093886446312,1,j_i,0
-0.34937827985852876,-0.2572294794193474,-0.04998758957033534,-0.3283617377878951,-0.5786350190173835,-0.5308733372949064,-0.859913237625733,-0.369158674729988,0.0774397631175816,0.1520239789970219,0.4908242947421968,0.06806116783991456,1,1,1,1,9,4,3,4,1,1,208,208,2,10.333494706626347,196.31134077451918,NA,5.279701872280573,NA,5.924606589393177,-0.5562762460633188,1.7791142864020688,0,NA,1
-0.34937827985852876,-0.2572294794193474,-0.04998758957033534,-0.3283617377878951,-0.5786350190173835,-0.5308733372949064,-0.859913237625733,-0.369158674729988,0.0774397631175816,0.1520239789970219,0.4908242947421968,0.06806116783991456,1,1,1,1,9,4,3,4,1,1,208,208,3,2.7270764474768656,9.454278737418202,-0.5557778063448007,2.246467415479697,16.481610130866947,3.499426059861151,0.24936883513649777,1.2525989721518886,0,j,1
-0.34937827985852876,-0.2572294794193474,-0.04998758957033534,-0.3283617377878951,-0.5786350190173835,-0.5308733372949064,-0.859913237625733,-0.369158674729988,0.0774397631175816,0.1520239789970219,0.4908242947421968,0.06806116783991456,1,1,1,1,9,4,3,4,1,1,208,208,4,1.031403818565789,3.4037533087706016,0.7358160216010412,1.2248787371010195,1.630786992036046,1.524596604191295,0.390809048284504,0.4217298532255279,1,j_i,1
-0.21611274042874734,-0.1136547422032557,-0.09689699239992895,-0.1489602516936646,-0.890406149206683,-0.22884244937449694,-0.2733468059450388,-0.19139014487154782,0.5563628051895648,0.02111832471564412,0.031776385847479105,0.3990524837281555,1,1,1,1,4,7,6,6,1,1,209,209,1,0.8925660680843932,1.1427050988395844,0.2302953376586795,0.1333983452587507,0.9076494961144013,1.384217337208852,0.4387896226254703,0.32513488042221456,1,j_i,1
-0.21611274042874734,-0.1136547422032557,-0.09689699239992895,-0.1489602516936646,-0.890406149206683,-0.22884244937449694,-0.2733468059450388,-0.19139014487154782,0.5563628051895648,0.02111832471564412,0.031776385847479105,0.3990524837281555,1,1,1,1,4,7,6,6,1,1,209,209,2,9.577340597801367,31.661635368265078,NA,3.4551057072017546,NA,6.098180650425464,-0.4514094813864211,1.8079904726640745,0,NA,1
-0.21611274042874734,-0.1136547422032557,-0.09689699239992895,-0.1489602516936646,-0.890406149206683,-0.22884244937449694,-0.2733468059450388,-0.19139014487154782,0.5563628051895648,0.02111832471564412,0.031776385847479105,0.3990524837281555,1,1,1,1,4,7,6,6,1,1,209,209,3,2.4901980827996155,101.39700604211826,3.6580375334186215,4.619043564509324,2.614325243365292,15.758983175855716,1.8450483044120545,2.7574105630497785,1,j_i,1
-0.21611274042874734,-0.1136547422032557,-0.09689699239992895,-0.1489602516936646,-0.890406149206683,-0.22884244937449694,-0.2733468059450388,-0.19139014487154782,0.5563628051895648,0.02111832471564412,0.031776385847479105,0.3990524837281555,1,1,1,1,4,7,6,6,1,1,209,209,4,2.12355932945807,2.967667744394903,-0.02539450372228047,1.0877763730801269,3.0439952416319533,2.63445861245799,0.2155840908679082,0.9686777007157481,0,j,1
-0.11102287278202252,-0.06076820313829802,-0.037079639863441864,-0.06834820944326686,-0.7362804738804698,-0.9673186091240495,-0.84482831065543,-0.80482182581909,0.10337093332782388,0.4002882372587919,0.5658305131364614,0.012724012834951282,1,1,1,1,8,2,9,5,1,1,210,210,1,0.9410413449274744,1.4140619173583333,0.38354599517567967,0.34646635531223785,0.9635993913692127,1.468590780483036,0.4450714913949001,0.3843032882566021,1,j_i,1
-0.11102287278202252,-0.06076820313829802,-0.037079639863441864,-0.06834820944326686,-0.7362804738804698,-0.9673186091240495,-0.84482831065543,-0.80482182581909,0.10337093332782388,0.4002882372587919,0.5658305131364614,0.012724012834951282,1,1,1,1,8,2,9,5,1,1,210,210,2,NA,421.1295240246968,NA,6.042940444381266,NA,63.49359875650413,NA,4.1509390938330935,0,NA,1
-0.11102287278202252,-0.06076820313829802,-0.037079639863441864,-0.06834820944326686,-0.7362804738804698,-0.9673186091240495,-0.84482831065543,-0.80482182581909,0.10337093332782388,0.4002882372587919,0.5658305131364614,0.012724012834951282,1,1,1,1,8,2,9,5,1,1,210,210,3,2991405.1668078294,0.00634278387975295,-6.6667783609049724,-5.060437509155379,4.984538651303549,2.6059827477882713,-13.953443931934466,0.9578098584920488,-1,-1,0
-0.11102287278202252,-0.06076820313829802,-0.037079639863441864,-0.06834820944326686,-0.7362804738804698,-0.9673186091240495,-0.84482831065543,-0.80482182581909,0.10337093332782388,0.4002882372587919,0.5658305131364614,0.012724012834951282,1,1,1,1,8,2,9,5,1,1,210,210,4,2.216345499620467,9.894350263001137e-4,-7.751807967429754,-6.918376458240672,2.30120180225931,10.386232798947832,1.5446214917455565,2.3404811598587547,0,j,0
-0.22014912970798337,-0.15776823551650188,-0.013709131401928393,-0.17414567074214737,-0.13152051041834056,-0.9247424227651209,-0.9304191635455936,-0.4610042048152536,0.7495434277225286,0.32350403699092567,0.3980100997723639,0.904642570996657,1,1,1,1,2,9,4,2,1,1,211,211,1,0.8540476969561311,2.016026840955853,0.7148377954886174,0.7011286640866891,0.9863844107913335,1.1153985343731734,0.26698000649682063,0.10921177098031867,1,j_i,1
-0.22014912970798337,-0.15776823551650188,-0.013709131401928393,-0.17414567074214737,-0.13152051041834056,-0.9247424227651209,-0.9304191635455936,-0.4610042048152536,0.7495434277225286,0.32350403699092567,0.3980100997723639,0.904642570996657,1,1,1,1,2,9,4,2,1,1,211,211,2,5120.704589656941,31.865282379185626,0.2618805082120712,3.461517090461988,24.52361626002085,3397799.251783769,6.497591177391017,15.038638501123843,1,j_i,1
-0.22014912970798337,-0.15776823551650188,-0.013709131401928393,-0.17414567074214737,-0.13152051041834056,-0.9247424227651209,-0.9304191635455936,-0.4610042048152536,0.7495434277225286,0.32350403699092567,0.3980100997723639,0.904642570996657,1,1,1,1,2,9,4,2,1,1,211,211,3,NA,2.525987786249985,-20.594288372633798,0.9266321887028269,2220327537.443335,6170831985937989e262,NA,639.6359044319274,0,NA,1
-0.22014912970798337,-0.15776823551650188,-0.013709131401928393,-0.17414567074214737,-0.13152051041834056,-0.9247424227651209,-0.9304191635455936,-0.4610042048152536,0.7495434277225286,0.32350403699092567,0.3980100997723639,0.904642570996657,1,1,1,1,2,9,4,2,1,1,211,211,4,2.694095702163139,2.290103704132685,-0.014108869069855423,0.8285971021882449,2.3226434874423356,0.97477840348143,-1.0166077138419933,-0.025545112296542456,-1,-1,0
-0.09492780247221497,-0.07126359426464332,-0.007730821940650966,-0.07216270146833893,-0.4619232176337391,-0.750667410204187,-0.6188918512780219,-0.9679756099358201,0.509793963516131,0.02755897562019527,0.6067712695803493,0.8313037250190973,1,1,1,1,2,6,4,1,1,1,212,212,1,0.9312163964721383,2.2209649370879734,0.8056725797350672,0.7979417577944162,0.9922989840056764,1.1937787283941248,0.24838727245834374,0.1771236781937004,1,j_i,1
-0.09492780247221497,-0.07126359426464332,-0.007730821940650966,-0.07216270146833893,-0.4619232176337391,-0.750667410204187,-0.6188918512780219,-0.9679756099358201,0.509793963516131,0.02755897562019527,0.6067712695803493,0.8313037250190973,1,1,1,1,2,6,4,1,1,1,212,212,2,17.87679148113244,45.69283831452938,0.6020205958002749,3.821941574777924,25.026142511833324,84.37193015294893,1.55173145887954,4.435234765158346,1,j_i,1
-0.09492780247221497,-0.07126359426464332,-0.007730821940650966,-0.07216270146833893,-0.4619232176337391,-0.750667410204187,-0.6188918512780219,-0.9679756099358201,0.509793963516131,0.02755897562019527,0.6067712695803493,0.8313037250190973,1,1,1,1,2,6,4,1,1,1,212,212,3,NA,3.360961764559883,-10.091506651532479,1.2122271724687628,81123.97539730264,38578307008315275e10,NA,61.21731744874054,0,NA,1
-0.09492780247221497,-0.07126359426464332,-0.007730821940650966,-0.07216270146833893,-0.4619232176337391,-0.750667410204187,-0.6188918512780219,-0.9679756099358201,0.509793963516131,0.02755897562019527,0.6067712695803493,0.8313037250190973,1,1,1,1,2,6,4,1,1,1,212,212,4,12.808991467054202,7.509381698586778,0.7661930579645271,2.0161531319721653,3.490203604837496,5.4395905113806675,-0.8564435982893974,1.6937037843913887,0,i,1
-0.08726382779557021,-0.013836921537499389,-0.006878175428548793,-0.040324695003164775,-0.8707060539163649,-0.5292462196666747,-0.013851634226739407,-0.24718736298382282,0.12607391458004713,0.10869654547423124,0.1541120579931885,0.6422002478502691,1,1,1,1,5,4,0,0,1,1,213,213,1,0.9862583686473962,2.100480998880786,0.7490445410167357,0.7421663655881869,0.9931454250795855,2.228015048742623,0.8149479979525371,0.8011110764150379,1,j_i,1
-0.08726382779557021,-0.013836921537499389,-0.006878175428548793,-0.040324695003164775,-0.8707060539163649,-0.5292462196666747,-0.013851634226739407,-0.24718736298382282,0.12607391458004713,0.10869654547423124,0.1541120579931885,0.6422002478502691,1,1,1,1,5,4,0,0,1,1,213,213,2,4.825261000034416,75.98993072625618,NA,4.330600841064699,NA,2.0390580112330134,-0.8613768845863304,0.7124879420130122,0,NA,1
-0.08726382779557021,-0.013836921537499389,-0.006878175428548793,-0.040324695003164775,-0.8707060539163649,-0.5292462196666747,-0.013851634226739407,-0.24718736298382282,0.12607391458004713,0.10869654547423124,0.1541120579931885,0.6422002478502691,1,1,1,1,5,4,0,0,1,1,213,213,3,0.01890949167145667,3.1077496038635615,7.119894182761903,1.1338988642224,0.00251371053025679,0.3536270825071327,2.9285789177893493,-1.0395123603508596,1,j_i,0
-0.08726382779557021,-0.013836921537499389,-0.006878175428548793,-0.040324695003164775,-0.8707060539163649,-0.5292462196666747,-0.013851634226739407,-0.24718736298382282,0.12607391458004713,0.10869654547423124,0.1541120579931885,0.6422002478502691,1,1,1,1,5,4,0,0,1,1,213,213,4,3.6069898795560267,3.050427657801895,0.2723383122849422,1.1152817964627741,2.3231952107966523,3.30091068029931,-0.08867520201019685,1.1941983941285128,0,i,1
-0.3647977576808529,-0.11123242186922029,-0.09264521286690736,-0.3156014126343184,-0.24380772770382464,-0.8673344356939197,-0.7997718632686883,-0.5611873711459339,0.66945671569556,0.8718708390370011,0.8512658909894526,0.06457756063900888,1,1,1,1,9,8,7,2,1,1,214,214,1,0.8947307697625569,1.4072689584670248,0.43429613013462437,0.341650917267717,0.9115168373803302,1.4615291870742604,0.49071569786795755,0.3794832759987374,1,j_i,1
-0.3647977576808529,-0.11123242186922029,-0.09264521286690736,-0.3156014126343184,-0.24380772770382464,-0.8673344356939197,-0.7997718632686883,-0.5611873711459339,0.66945671569556,0.8718708390370011,0.8512658909894526,0.06457756063900888,1,1,1,1,9,8,7,2,1,1,214,214,2,1101.6436204000067,5774.972966088917,NA,8.661288854182313,NA,3.4749703913707792,-5.7589725854318825,1.2455859585116156,0,NA,1
-0.3647977576808529,-0.11123242186922029,-0.09264521286690736,-0.3156014126343184,-0.24380772770382464,-0.8673344356939197,-0.7997718632686883,-0.5611873711459339,0.66945671569556,0.8718708390370011,0.8512658909894526,0.06457756063900888,1,1,1,1,9,8,7,2,1,1,214,214,3,Inf,953059345810799e51,NA,151.92253803296435,NA,2.732257140889121,-Inf,1.0051280591275014,0,NA,1
-0.3647977576808529,-0.11123242186922029,-0.09264521286690736,-0.3156014126343184,-0.24380772770382464,-0.8673344356939197,-0.7997718632686883,-0.5611873711459339,0.66945671569556,0.8718708390370011,0.8512658909894526,0.06457756063900888,1,1,1,1,9,8,7,2,1,1,214,214,4,2.126508893333292,34.42182218685069,2.977169808224792,3.538690729151183,1.7533371605922037,103.26999498874694,3.88286525130885,4.6373468691575725,1,j_i,1
-0.1729990491390135,-0.07639910715366101,-0.005125833948617486,-0.17158676662629857,-0.4951520571485162,-0.7346032531931996,-0.5032858406193554,-0.6482460214756429,0.19738198653794825,0.46232114965096116,0.7594273057766259,0.42794954124838114,1,1,1,1,8,5,0,1,1,1,215,215,1,0.9264463813860607,2.2191579450785497,0.8022536538601694,0.7971278199115519,0.994887280720776,1.472258284561528,0.4631965771235389,0.386797469969878,1,j_i,1
-0.1729990491390135,-0.07639910715366101,-0.005125833948617486,-0.17158676662629857,-0.4951520571485162,-0.7346032531931996,-0.5032858406193554,-0.6482460214756429,0.19738198653794825,0.46232114965096116,0.7594273057766259,0.42794954124838114,1,1,1,1,8,5,0,1,1,1,215,215,2,11.877842730438982,12.330438168016487,NA,2.5120708532858345,NA,2.289682664188668,-1.6462614757247502,0.8284132333737014,0,NA,1
-0.1729990491390135,-0.07639910715366101,-0.005125833948617486,-0.17158676662629857,-0.4951520571485162,-0.7346032531931996,-0.5032858406193554,-0.6482460214756429,0.19738198653794825,0.46232114965096116,0.7594273057766259,0.42794954124838114,1,1,1,1,8,5,0,1,1,1,215,215,3,157653257.67264116,10.007421083643134,-10.08310882379234,2.3033269261321037,239530.43138805067,6307644388.530847,3.6891195220823327,22.56502812978004,0,j,1
-0.1729990491390135,-0.07639910715366101,-0.005125833948617486,-0.17158676662629857,-0.4951520571485162,-0.7346032531931996,-0.5032858406193554,-0.6482460214756429,0.19738198653794825,0.46232114965096116,0.7594273057766259,0.42794954124838114,1,1,1,1,8,5,0,1,1,1,215,215,4,7.341736689980651,7.009365603929347,0.4847779660084319,1.9472471982250432,4.316605080096772,23.062905293145153,1.1446500744288708,3.1382254953328412,1,j_i,1
-0.224910680460389,-0.04515610622091346,-0.035856626899393486,-0.06255247386473803,-0.8893118225969374,-0.5228929538279772,-0.8600204815156758,-0.40568708279170096,0.8525675011333078,0.41704149078577757,0.0190689149312675,0.1579391686245799,1,1,1,1,7,2,1,6,1,1,216,216,1,0.9558482563268262,1.2236822592163203,0.23772118514612584,0.20186455824673244,0.9647786068679423,2.0889760516834914,0.7818301247198124,0.736674018498899,1,j_i,1
