"","Time","Seeds i","Plants i","Biomass i","Seeds j","Plants j","Biomass j"
"",1.397,90086.7400995497,35.7715359995908,61.1794159398877,105072.402908444,41.7220252286796,77.1953861260905
"",1.3975,90082.1908340446,35.8147885741818,61.3692584041947,105072.087691708,41.7744569807268,77.4632734249664
"",1.398,90077.6417982716,35.8580367116797,61.559262653996,105071.772475918,41.8268884440868,77.7316074914971
"",1.3985,90073.0929922191,35.9012804124211,61.7494262269799,105071.457261073,41.8793196187609,78.0003860056255
"",1.399,90068.5444158756,35.9445196767428,61.9397466506328,105071.142047174,41.9317505047502,78.2696066285067
"",1.3995,90063.9960692293,35.9877545049815,62.1302214423434,105070.826834221,41.9841811020559,78.5392670025595
"",1.4,90059.4479522687,36.0309848974738,62.3208481095062,105070.511622213,42.0366114106793,78.8093647515193
"",1.4005,90054.9000649822,36.0742108545563,62.5116241496278,105070.196411151,42.0890414306215,79.0798974804923
"",1.401,90050.3524073583,36.1174323765655,62.7025470504331,105069.881201035,42.1414711618837,79.3508627760119
"",1.4015,90045.8049793852,36.1606494638381,62.8936142899747,105069.565991864,42.1939006044671,79.6222582060969
"",1.402,90041.2577810515,36.2038621167107,63.0848233367418,105069.250783639,42.2463297583729,79.894081320311
"",1.4025,90036.7108123455,36.2470703355197,63.2761716497714,105068.935576359,42.2987586236024,80.1663296498243
"",1.403,90032.1640732556,36.2902741206017,63.4676566787607,105068.620370025,42.3511872001566,80.4390007074763
"",1.4035,90027.6175637702,36.3334734722931,63.6592758641803,105068.305164637,42.4036154880368,80.712091987841
"",1.404,90023.0712838778,36.3766683909303,63.8510266373892,105067.989960194,42.4560434872442,80.9856009672934
"",1.4045,90018.5252335667,36.41985887685,64.0429064207508,105067.674756697,42.50847119778,81.2595251040779
"",1.405,90013.9794128253,36.4630449303884,64.2349126277495,105067.359554146,42.5608986196453,81.5338618383775
"",1.4055,90009.4338216421,36.5062265518819,64.42704266311,105067.04435254,42.6133257528414,81.8086085923864
"",1.406,90004.8884600055,36.5494037416669,64.6192939229159,105066.72915188,42.6657525973695,82.083762770383
"",1.4065,90000.3433279038,36.5925765000799,64.8116637947312,105066.413952165,42.7181791532307,82.3593217588048
"",1.407,89995.7984253255,36.6357448274569,65.0041496577213,105066.098753396,42.7706054204263,82.6352829263247
"",1.4075,89991.253752259,36.6789087241345,65.1967488827767,105065.783555573,42.8230313989574,82.9116436239301
"",1.408,89986.7093086926,36.7220681904489,65.3894588326368,105065.468358695,42.8754570888252,83.1884011850028
"",1.4085,89982.1650946149,36.7652232267363,65.5822768620148,105065.153162762,42.927882490031,83.4655529254
"",1.409,89977.6211100142,36.8083738333329,65.7752003177239,105064.837967776,42.980307602576,83.743096143538
"",1.4095,89973.0773548789,36.851520010575,65.9682265388053,105064.522773735,43.0327324264612,84.0210281204777
"",1.41,89968.5338291975,36.8946617587988,66.1613528566556,105064.207580639,43.0851569616879,84.2993461200101
"",1.4105,89963.9905329583,36.9377990783404,66.3545765951567,105063.892388489,43.1375812082574,84.5780473887456
"",1.411,89959.4474661498,36.9809319695359,66.5478950708055,105063.577197285,43.1900051661708,84.857129156203
"",1.4115,89954.9046287604,37.0240604327216,66.7413055928461,105063.262007026,43.2424288354293,85.1365886349013
"",1.412,89950.3620207785,37.0671844682334,66.9348054634014,105062.946817713,43.294852216034,85.4164230204533
"",1.4125,89945.8196421924,37.1103040764076,67.1283919776068,105062.631629345,43.3472753079863,85.6966294916593
"",1.413,89941.2774929907,37.15341925758,67.3220624237434,105062.316441923,43.3996981112872,85.9772052106039
"",1.4135,89936.7355731618,37.1965300120868,67.5158140833747,105062.001255446,43.4521206259381,86.258147322754
"",1.414,89932.193882694,37.239636340264,67.709644231481,105061.686069915,43.50454285194,86.539452957058
"",1.4145,89927.6524215758,37.2827382424475,67.9035501365973,105061.37088533,43.5569647892941,86.821119226047
"",1.415,89923.1111897955,37.3258357189733,68.0975290609504,105061.05570169,43.6093864380017,87.103143225937
"",1.4155,89918.5701873417,37.3689287701773,68.2915782605978,105060.740518996,43.661807798064,87.3855220367334
"",1.416,89914.0294142028,37.4120173963956,68.4856949855674,105060.425337247,43.7142288694821,87.6682527223369
"",1.4165,89909.488870367,37.4551015979639,68.679876479997,105060.110156444,43.7666496522573,87.9513323306501
"",1.417,89904.948555823,37.4981813752181,68.8741199822757,105059.794976586,43.8190701463907,88.2347578936867
"",1.4175,89900.408470559,37.5412567284941,69.0684227251858,105059.479797674,43.8714903518836,88.5185264276816
"",1.418,89895.8686145636,37.5843276581277,69.2627819360454,105059.164619707,43.923910268737,88.802634933203
"",1.4185,89891.3289878251,37.6273941644548,69.4571948368514,105058.849442686,43.9763298969523,89.0870803952656
"",1.419,89886.789590332,37.6704562478111,69.6516586444237,105058.534266611,44.0287492365306,89.3718597834446
"",1.4195,89882.2504220726,37.7135139085323,69.8461705705501,105058.21909148,44.0811682874732,89.6569700519934
"",1.42,89877.7114830355,37.7565671469542,70.0407278221314,105057.903917296,44.1335870497811,89.9424081399605
"",1.4205,89873.172773209,37.7996159634125,70.2353276013281,105057.588744057,44.1860055234556,90.2281709713088
"",1.421,89868.6342925815,37.842660358243,70.4299671057063,105057.273571764,44.2384237084979,90.5142554550364
"",1.4215,89864.0960411416,37.8857003317812,70.624643528386,105056.958400416,44.2908416049092,90.8006584852987
"",1.422,89859.5580188775,37.9287358843628,70.8193540581886,105056.643230013,44.3432592126907,91.0873769415322
"",1.4225,89855.0202257778,37.9717670163235,71.0140958797859,105056.328060556,44.3956765318436,91.3744076885792
"",1.423,89850.4826618309,38.0147937279988,71.2088661738489,105056.012892045,44.448093562369,91.6617475768144
"",1.4235,89845.9453270251,38.0578160197243,71.4036621171982,105055.697724479,44.5005103042682,91.9493934422727
"",1.424,89841.408221349,38.1008338918357,71.5984808829538,105055.382557858,44.5529267575424,92.2373421067783
"",1.4245,89836.8713447909,38.1438473446684,71.7933196406865,105055.067392183,44.6053429221927,92.5255903780761
"",1.425,89832.3346973393,38.1868563785579,71.9881755565689,105054.752227454,44.6577587982203,92.814135049962
"",1.4255,89827.7982789826,38.2298609938397,72.1830457935278,105054.43706367,44.7101743856265,93.1029729024182
"",1.426,89823.2620897093,38.2728611908493,72.3779275113961,105054.121900832,44.7625896844125,93.3921007017468
"",1.4265,89818.7261295077,38.3158569699221,72.5728178670662,105053.806738939,44.8150046945794,93.6815152007059
"",1.427,89814.1903983663,38.3588483313936,72.7677140146431,105053.491577991,44.8674194161283,93.9712131386473
"",1.4275,89809.6548962736,38.4018352755991,72.9626131055979,105053.176417989,44.9198338490606,94.2611912416552
"",1.428,89805.1196232179,38.4448178028741,73.1575122889228,105052.861258933,44.9722479933775,94.5514462226858
"",1.4285,89800.5845791878,38.4877959135538,73.3524087112849,105052.546100822,45.02466184908,94.8419747817094
"",1.429,89796.0497641716,38.5307696079737,73.5472995171814,105052.230943656,45.0770754161694,95.1327736058518
"",1.4295,89791.5151781578,38.573738886469,73.7421818490953,105051.915787436,45.129488694647,95.4238393695393
"",1.43,89786.9808211347,38.616703749375,73.9370528476507,105051.600632161,45.1819016845138,95.7151687346432
"",1.4305,89782.446693091,38.6596641970269,74.1319096517691,105051.285477832,45.2343143857711,96.0067583506266
"",1.431,89777.9127940149,38.7026202297601,74.3267493988252,105050.970324449,45.2867267984201,96.298604854691
"",1.4315,89773.3791238949,38.7455718479097,74.5215692248045,105050.65517201,45.339138922462,96.5907048719265
"",1.432,89768.8456827195,38.7885190518109,74.7163662644593,105050.340020517,45.3915507578979,96.8830550154607
"",1.4325,89764.3124704771,38.831461841799,74.9111376514663,105050.02486997,45.4439623047291,97.1756518866107
"",1.433,89759.7794871562,38.874400218209,75.1058805185841,105049.709720368,45.4963735629567,97.4684920750345
"",1.4335,89755.246732745,38.917334181376,75.3005919978106,105049.394571712,45.548784532582,97.7615721588857
"",1.434,89750.7142072323,38.9602637316352,75.495269220541,105049.079424001,45.6011952136062,98.0548887049674
"",1.4345,89746.1819106063,39.0031888693218,75.6899093177258,105048.764277235,45.6536056060304,98.3484382688885
"",1.435,89741.6498428555,39.0461095947706,75.8845094200291,105048.449131415,45.7060157098558,98.64221739522
"",1.4355,89737.1180039683,39.0890259083168,76.0790666579869,105048.13398654,45.7584255250837,98.936222617654
"",1.436,89732.5863939332,39.1319378102954,76.2735781621657,105047.818842611,45.8108350517151,99.2304504591622
"",1.4365,89728.0550127386,39.1748453010414,76.4680410633212,105047.503699627,45.8632442897514,99.5248974321565
"",1.437,89723.523860373,39.2177483808897,76.6624524925565,105047.188557589,45.9156532391937,99.8195600386497
"",1.4375,89718.9929368249,39.2606470501753,76.8568095814819,105046.873416496,45.9680619000432,100.114434770419
"",1.438,89714.4622420826,39.3035413092331,77.0511094623731,105046.558276349,46.0204702723011,100.409518109168
"",1.4385,89709.9317761346,39.3464311583981,77.2453492683305,105046.243137146,46.0728783559686,100.704806526692
"",1.439,89705.4015389694,39.3893165980051,77.4395261334376,105045.92799889,46.1252861510469,101.000296485044
"",1.4395,89700.8715305753,39.4321976283889,77.6336371929208,105045.612861578,46.1776936575371,101.2959844367
"",1.44,89696.3417509409,39.4750742498844,77.8276795833082,105045.297725213,46.2301008754405,101.591866824726
"",1.4405,89691.8122000546,39.5179464628264,78.0216504425883,105044.982589792,46.2825078047583,101.887940082948
"",1.441,89687.2828779049,39.5608142675498,78.2155469103688,105044.667455317,46.3349144454917,102.18420063612
"",1.4415,89682.7537844801,39.6036776643892,78.4093661280363,105044.352321787,46.3873207976418,102.480644900096
"",1.442,89678.2249197688,39.6465366536794,78.6031052389145,105044.037189203,46.4397268612099,102.777269281998
"",1.4425,89673.6962837594,39.6893912357552,78.796761388423,105043.722057564,46.4921326361971,103.07407018039
"",1.443,89669.1678764403,39.7322414109511,78.9903317242361,105043.406926871,46.5445381226047,103.371043985451
"",1.4435,89664.6396978,39.775087179602,79.1838133964413,105043.091797123,46.5969433204338,103.66818707915
"",1.444,89660.111747827,39.8179285420425,79.3772035576977,105042.77666832,46.6493482296856,103.965495835417
"",1.4445,89655.5840265096,39.8607654986072,79.5704993633941,105042.461540463,46.7017528503614,104.262966620322
"",1.445,89651.0565338364,39.9035980496307,79.7636979718069,105042.146413551,46.7541571824622,104.560595792249
"",1.4455,89646.5292697958,39.9464261954476,79.9567965442586,105041.831287584,46.8065612259894,104.858379702074
"",1.446,89642.0022343763,39.9892499363925,80.1497922452747,105041.516162563,46.8589649809441,105.156314693342
"",1.4465,89637.4754275663,40.0320692727999,80.3426822427416,105041.201038487,46.9113684473274,105.454397102449
"",1.447,89632.9488493543,40.0748842050043,80.5354637080633,105040.885915357,46.9637716251407,105.752623258815
"",1.4475,89628.4224997287,40.1176947333402,80.7281338163189,105040.570793172,47.0161745143851,106.050989485071
"",1.448,89623.896378678,40.1605008581421,80.9206897464188,105040.255671932,47.0685771150617,106.349492097233
"",1.4485,89619.3704861906,40.2033025797445,81.1131286812612,105039.940551638,47.1209794271718,106.648127404889
"",1.449,89614.844822255,40.2460998984818,81.3054478078881,105039.625432289,47.1733814507166,106.946891711379
"",1.4495,89610.3193868597,40.2888928146884,81.4976443176407,105039.310313885,47.2257831856973,107.245781313977
"",1.45,89605.7941799931,40.3316813286987,81.6897154063151,105038.995196427,47.278184632115,107.544792504075
"",1.4505,89601.2692016437,40.374465440847,81.8816582743172,105038.680079914,47.3305857899709,107.843921567367
"",1.451,89596.7444517999,40.4172451514677,82.0734701268171,105038.364964346,47.3829866592663,108.143164784035
"",1.4515,89592.2199304502,40.4600204608951,82.2651481739033,105038.049849724,47.4353872400024,108.442518428932
"",1.452,89587.6956375831,40.5027913694635,82.4566896307365,105037.734736047,47.4877875321802,108.741978771767
"",1.4525,89583.171573187,40.5455578775071,82.648091717703,105037.419623316,47.5401875358011,109.041542077295
"",1.453,89578.6477372503,40.5883199853603,82.8393516605676,105037.104511529,47.5925872508663,109.341204605502
"",1.4535,89574.1241297616,40.6310776933573,83.0304666906251,105036.789400689,47.6449866773768,109.640962611789
"",1.454,89569.6007507094,40.6738310018321,83.2214340448538,105036.474290793,47.697385815334,109.940812347166
"",1.4545,89565.077600082,40.7165799111192,83.4122509660652,105036.159181843,47.7497846647389,110.240750058434
"",1.455,89560.5546778679,40.7593244215525,83.6029147030562,105035.844073838,47.8021832255929,110.540771988379
"",1.4555,89556.0319840557,40.8020645334663,83.7934225107582,105035.528966778,47.854581497897,110.840874375956
"",1.456,89551.5095186337,40.8448002471946,83.983771650388,105035.213860664,47.9069794816526,111.141053456483
"",1.4565,89546.9872815904,40.8875315630715,84.1739593895959,105034.898755495,47.9593771768607,111.441305461828
"",1.457,89542.4652729144,40.9302584814312,84.363983002615,105034.583651272,48.0117745835226,111.7416266206
"",1.4575,89537.943492594,40.9729810026077,84.5538397704087,105034.268547993,48.0641717016395,112.042013158339
"",1.458,89533.4219406178,41.0156991269349,84.7435269808182,105033.95344566,48.1165685312125,112.34246129771
"",1.4585,89528.9006169742,41.0584128547469,84.9330419287091,105033.638344273,48.1689650722428,112.642967258688
"",1.459,89524.3795216517,41.1011221863777,85.1223819161174,105033.32324383,48.2213613247318,112.943527258755
"",1.4595,89519.8586546387,41.1438271221612,85.3115442523947,105033.008144333,48.2737572886805,113.244137513089
"",1.46,89515.3380159237,41.1865276624314,85.5005262543527,105032.693045781,48.3261529640901,113.544794234756
"",1.4605,89510.8176054952,41.2292238075222,85.6893252464077,105032.377948175,48.3785483509618,113.845493634902
"",1.461,89506.2974233417,41.2719155577675,85.8779385607227,105032.062851514,48.4309434492969,114.146231922949
"",1.4615,89501.7774694516,41.3146029135011,86.0663635373504,105031.747755798,48.4833382590965,114.447005306779
"",1.462,89497.2577438134,41.3572858750569,86.2545975243748,105031.432661027,48.5357327803618,114.747809992936
"",1.4625,89492.7382464156,41.3999644427686,86.4426378780518,105031.117567202,48.588127013094,115.048642186812
"",1.463,89488.2189772467,41.4426386169703,86.6304819629493,105030.802474322,48.6405209572943,115.349498092843
"",1.4635,89483.6999362951,41.4853083979955,86.8181271520859,105030.487382387,48.6929146129639,115.650373914701
"",1.464,89479.1811235493,41.527973786178,87.0055708270702,105030.172291397,48.745307980104,115.951265855486
"",1.4645,89474.6625389978,41.5706347818516,87.1928103782372,105029.857201353,48.7977010587158,116.25217011792
"",1.465,89470.144182629,41.6132913853501,87.3798432047851,105029.542112254,48.8500938488005,116.553082904542
"",1.4655,89465.6260544315,41.655943597007,87.5666667149116,105029.227024101,48.9024863503592,116.854000417894
"",1.466,89461.1081543937,41.698591417156,87.7532783259477,105028.911936892,48.9548785633933,117.154918860722
"",1.4665,89456.590482504,41.7412348461308,87.9396754644921,105028.596850629,49.0072704879037,117.455834436164
"",1.467,89452.0730387511,41.7838738842651,88.125855566544,105028.281765311,49.0596621238918,117.756743347944
"",1.4675,89447.5558231233,41.8265085318924,88.3118160776344,105027.966680938,49.1120534713588,118.057641800564
"",1.468,89443.0388356091,41.8691387893462,88.4975544529578,105027.651597511,49.1644445303058,118.358525999495
"",1.4685,89438.522076197,41.9117646569602,88.6830681575014,105027.336515029,49.2168353007341,118.659392151376
"",1.469,89434.0055448756,41.9543861350679,88.8683546661744,105027.021433492,49.2692257826447,118.960236464196
"",1.4695,89429.4892416332,41.9970032240028,89.0534114639354,105026.7063529,49.321615976039,119.261055147492
"",1.47,89424.9731664584,42.0396159240983,89.2382360459194,105026.391273254,49.3740058809182,119.561844412543
"",1.4705,89420.4573193395,42.0822242356879,89.4228259175633,105026.076194553,49.4263954972833,119.862600472553
"",1.471,89415.9417002652,42.1248281591052,89.6071785947307,105025.761116797,49.4787848251356,120.16331954285
"",1.4715,89411.426309224,42.1674276946834,89.7912916038348,105025.446039986,49.5311738644764,120.463997841073
"",1.472,89406.9111462042,42.2100228427561,89.9751624819613,105025.13096412,49.5835626153067,120.764631587362
"",1.4725,89402.3962111944,42.2526136036565,90.1587887769894,105024.8158892,49.6359510776278,121.065217004551
"",1.473,89397.881504183,42.295199977718,90.3421680477113,105024.500815225,49.6883392514409,121.365750318354
"",1.4735,89393.3670251586,42.337781965274,90.5252978639517,105024.185742195,49.7407271367472,121.666227757555
"",1.474,89388.8527741096,42.3803595666578,90.7081758066847,105023.870670111,49.7931147335478,121.966645554202
"",1.4745,89384.3387510246,42.4229327822025,90.8907994681509,105023.555598971,49.845502041844,122.266999943786
"",1.475,89379.824955892,42.4655016122417,91.0731664519719,105023.240528777,49.897889061637,122.567287165436
"",1.4755,89375.3113887002,42.5080660571083,91.2552743732644,105022.925459528,49.9502757929279,122.867503462105
"",1.476,89370.7980494378,42.5506261171357,91.4371208587527,105022.610391224,50.0026622357179,123.167645080755
"",1.4765,89366.2849380934,42.5931817926571,91.6187035468801,105022.295323866,50.0550483900083,123.467708272542
"",1.477,89361.7720546553,42.6357330840056,91.8000200879189,105021.980257452,50.1074342558002,123.767689293008
"",1.4775,89357.259399112,42.6782799915144,91.9810681440788,105021.665191984,50.1598198330949,124.067584402256
"",1.478,89352.7469714521,42.7208225155166,92.1618453896143,105021.350127461,50.2122051218935,124.367389865145
"",1.4785,89348.2347716641,42.7633606563453,92.3423495109308,105021.035063883,50.2645901221971,124.667101951465
"",1.479,89343.7227997364,42.8058944143337,92.522578206689,105020.720001251,50.3169748340071,124.966716936124
"",1.4795,89339.2110556574,42.8484237898146,92.7025291879078,105020.404939563,50.3693592573246,125.26623109933
"",1.48,89334.6995394159,42.8909487831213,92.8822001780664,105020.089878821,50.4217433921508,125.565640726771
"",1.4805,89330.1882510001,42.9334693945867,93.0615889132043,105019.774819024,50.4741272384869,125.864942109796
"",1.481,89325.6771903987,42.9759856245439,93.2406931420204,105019.459760172,50.526510796334,126.164131545596
"",1.4815,89321.1663576001,43.0184974733257,93.4195106259696,105019.144702265,50.5788940656935,126.463205337381
"",1.482,89316.6557525927,43.0610049412651,93.5980391393598,105018.829645304,50.6312770465664,126.762159794561
"",1.4825,89312.1453753652,43.1035080286951,93.776276469445,105018.514589288,50.6836597389539,127.060991232918
"",1.483,89307.635225906,43.1460067359486,93.9542204165193,105018.199534216,50.7360421428574,127.359695974787
"",1.4835,89303.1253042036,43.1885010633584,94.1318687940069,105017.88448009,50.7884242582778,127.65827034923
"",1.484,89298.6156102465,43.2309910112574,94.3092194285527,105017.56942691,50.8408060852165,127.956710692208
"",1.4845,89294.1061440231,43.2734765799784,94.4862701601101,105017.254374674,50.8931876236747,128.255013346757
"",1.485,89289.5969055221,43.3159577698544,94.6630188420275,105016.939323383,50.9455688736535,128.553174663159
"",1.4855,89285.0878947318,43.3584345812179,94.8394633411328,105016.624273038,50.9979498351541,128.851190999112
"",1.486,89280.5791116409,43.4009070144019,95.0156015378174,105016.309223638,51.0503305081778,129.149058719902
"",1.4865,89276.0705562377,43.443375069739,95.1914313261171,105015.994175183,51.1027108927256,129.446774198571
"",1.487,89271.5622285109,43.485838747562,95.3669506137923,105015.679127673,51.1550909887989,129.744333816082
"",1.4875,89267.0541284488,43.5282980482037,95.5421573224061,105015.364081108,51.2074707963987,130.041733961492
"",1.488,89262.54625604,43.5707529719965,95.7170493874008,105015.049035488,51.2598503155264,130.338971032108
"",1.4885,89258.0386112731,43.6132035192734,95.8916247581728,105014.733990814,51.312229546183,130.63604143366
"",1.489,89253.5311941365,43.6556496903668,96.0658813981454,105014.418947084,51.3646084883699,130.932941580456
"",1.4895,89249.0240046187,43.6980914856094,96.2398172848398,105014.1039043,51.4169871420881,131.229667895551
"",1.49,89244.5170427082,43.7405289053337,96.4134304099455,105013.788862461,51.4693655073389,131.526216810898
"",1.4905,89240.0103083935,43.7829619498724,96.5867187793868,105013.473821567,51.5217435841234,131.822584767515
"",1.491,89235.5038016632,43.825390619558,96.7596804133896,105013.158781618,51.5741213724429,132.118768215636
"",1.4915,89230.9975225057,43.8678149147229,96.9323133465445,105012.843742614,51.6264988722986,132.414763614871
"",1.492,89226.4914709096,43.9102348356998,97.1046156278697,105012.528704555,51.6788760836915,132.710567434356
"",1.4925,89221.9856468633,43.9526503828211,97.2765853208709,105012.213667442,51.7312530066231,133.00617615291
"",1.493,89217.4800503554,43.9950615564192,97.4482205035998,105011.898631273,51.7836296410944,133.301586259183
"",1.4935,89212.9746813744,44.0374683568266,97.61951926871,105011.58359605,51.8360059871066,133.596794251808
"",1.494,89208.4695399088,44.0798707843757,97.7904797235126,105011.268561772,51.8883820446609,133.891796639545
"",1.4945,89203.9646259471,44.1222688393989,97.9610999900279,105010.953528439,51.9407578137585,134.186589941432
"",1.495,89199.4599394777,44.1646625222285,98.1313782050362,105010.638496051,51.9931332944006,134.481170686929
"",1.4955,89194.9554804893,44.2070518331969,98.3013125201263,105010.323464608,52.0455084865885,134.775535416055
"",1.496,89190.4512489704,44.2494367726364,98.4709011017429,105010.00843411,52.0978833903232,135.069680679538
"",1.4965,89185.9472449094,44.2918173408794,98.64014213123,105009.693404557,52.150258005606,135.363603038949
"",1.497,89181.4434682948,44.334193538258,98.8090338048742,105009.378375949,52.2026323324381,135.657299066838
"",1.4975,89176.9399191152,44.3765653651046,98.9775743339453,105009.063348287,52.2550063708207,135.950765346877
"",1.498,89172.4365973591,44.4189328217513,99.145761944734,105008.748321569,52.307380120755,136.243998473986
"",1.4985,89167.9335030151,44.4612959085305,99.3135948785889,105008.433295797,52.3597535822421,136.53699505447
"",1.499,89163.4306360715,44.5036546257742,99.4810713919506,105008.11827097,52.4121267552833,136.829751706147
"",1.4995,89158.927996517,44.5460089738147,99.6481897563835,105007.803247087,52.4644996398797,137.122265058477
"",1.5,89154.42558434,44.5883589529841,99.8149482586058,105007.48822415,52.5168722360325,137.414531752687
"",1.5,89154.42558434,44.5883589529841,99.8149482586058,105007.48822415,52.5168722360325,137.414531752687
"",1.5005,89149.9233995292,44.6307045636145,99.981345955909,105007.173202158,52.569244543743,137.706548980548
"",1.501,89145.4214420729,44.673045806038,100.147380507475,105006.858181111,52.6216165630124,137.998312946408
"",1.5015,89140.9197119597,44.7153826805866,100.313050252648,105006.543161009,52.6739882938417,138.289820333671
"",1.502,89136.4182091781,44.7577151875926,100.47835354766,105006.228141852,52.7263597362323,138.581067839302
"",1.5025,89131.9169337168,44.8000433273877,100.643288766605,105005.91312364,52.7787308901853,138.872052174914
"",1.503,89127.415885564,44.8423671003042,100.807854293223,105005.598106373,52.8311017557019,139.162770059801
"",1.5035,89122.9150647085,44.8846865066739,100.972048533388,105005.283090051,52.8834723327833,139.453218231682
"",1.504,89118.4144711387,44.9270015468289,101.135869906796,105004.968074675,52.9358426214307,139.743393439801
"",1.5045,89113.9141048431,44.969312221101,101.299316849111,105004.653060243,52.9882126216453,140.033292446808
"",1.505,89109.4139658103,45.0116185298223,101.462387811995,105004.338046756,53.0405823334282,140.322912028887
"",1.5055,89104.9140540287,45.0539204733245,101.625081263148,105004.023034215,53.0929517567808,140.612248975888
"",1.506,89100.414369487,45.0962180519396,101.787395686338,105003.708022618,53.1453208917041,140.901300091463
"",1.5065,89095.9149121736,45.1385112659994,101.949329581434,105003.393011966,53.1976897381993,141.190062193187
"",1.507,89091.415682077,45.1808001158358,102.110881464434,105003.07800226,53.2500582962677,141.478532112692
"",1.5075,89086.9166791858,45.2230846017805,102.2720498675,105002.762993498,53.3024265659105,141.766706695791
"",1.508,89082.4179034886,45.2653647241654,102.432833338975,105002.447985682,53.3547945471288,142.054582802601
"",1.5085,89077.9193549738,45.3076404833221,102.593230443421,105002.13297881,53.4071622399238,142.342157307669
"",1.509,89073.4210336299,45.3499118795826,102.753239761634,105001.817972884,53.4595296442968,142.62942710009
"",1.5095,89068.9229394456,45.3921789132784,102.912859890674,105001.502967903,53.5118967602489,142.916389083632
"",1.51,89064.4250724092,45.4344415847413,103.072089443884,105001.187963866,53.5642635877813,143.203040176851
"",1.5105,89059.9274325094,45.4766998943029,103.230927050909,105000.872960775,53.6166301268952,143.48937731321
"",1.511,89055.4300197347,45.5189538422949,103.389371357721,105000.557958629,53.6689963775918,143.775397441195
"",1.5115,89050.9328340736,45.5612034290489,103.54742102663,105000.242957427,53.7213623398724,144.061097524427
"",1.512,89046.4358755146,45.6034486548966,103.705074736306,104999.927957171,53.773728013738,144.346474541779
"",1.5125,89041.9391440464,45.6456895201695,103.86233118179,104999.612957859,53.8260933991899,144.631525487485
"",1.513,89037.4426396573,45.6879260251991,104.019189074512,104999.297959493,53.8784584962292,144.91624737125
"",1.5135,89032.9463623359,45.7301581703171,104.175647142299,104998.982962072,53.9308233048573,145.200637218359
"",1.514,89028.4503120709,45.7723859558549,104.331704129389,104998.667965595,53.9831878250752,145.484692069783
"",1.5145,89023.9544888506,45.8146093821441,104.487358796439,104998.352970064,54.0355520568841,145.768408982288
"",1.515,89019.4588926637,45.856828449516,104.642609920534,104998.037975477,54.0879160002853,146.051785028535
"",1.5155,89014.9635234986,45.8990431583023,104.797456295194,104997.722981836,54.14027965528,146.334817297187
"",1.516,89010.468381344,45.9412535088342,104.951896730379,104997.40798914,54.1926430218693,146.617502893006
"",1.5165,89005.9734661883,45.9834595014432,105.105930052494,104997.092997388,54.2450061000544,146.899838936954
"",1.517,89001.4787780201,46.0256611364607,105.25955510439,104996.778006582,54.2973688898366,147.181822566295
"",1.5175,88996.9843168279,46.067858414218,105.412770745366,104996.46301672,54.349731391217,147.463450934686
"",1.518,88992.4900826003,46.1100513350466,105.565578467033,104996.148027803,54.4020936041968,147.744725280897
"",1.5185,88987.9960753258,46.1522398992776,105.717971683122,104995.833039832,54.4544555287772,148.025634461468
"",1.519,88983.5022949929,46.1944241072424,105.86995220023,104995.518052805,54.5068171649594,148.306179965508
"",1.5195,88979.0087415902,46.2366039592723,106.021518939725,104995.203066724,54.5591785127446,148.586359010861
"",1.52,88974.5154151061,46.2787794556985,106.172670839709,104994.888081587,54.6115395721339,148.86616883239
"",1.5205,88970.0223155294,46.3209505968522,106.323406854987,104994.573097395,54.6639003431287,149.145606682051
"",1.521,88965.5294428485,46.3631173830647,106.473725957053,104994.258114148,54.71626082573,149.424669828975
"",1.5215,88961.0367970518,46.4052798146672,106.62362713406,104993.943131846,54.7686210199391,149.703355559544
"",1.522,88956.5443781281,46.4474378919907,106.773109390798,104993.628150489,54.8209809257572,149.981661177463
"",1.5225,88952.0521860658,46.4895916153665,106.922171748671,104993.313170077,54.8733405431854,150.259584003841
"",1.523,88947.5602208535,46.5317409851256,107.070813245665,104992.99819061,54.9256998722249,150.537121377256
"",1.5235,88943.0684824797,46.5738860015992,107.21903293633,104992.683212088,54.978058912877,150.81427065383
"",1.524,88938.576970933,46.6160266651183,107.366829891745,104992.368234511,55.0304176651428,151.091029207297
"",1.5245,88934.0856862018,46.6581629760139,107.514203199495,104992.053257879,55.0827761290236,151.367394429077
"",1.525,88929.5946282748,46.7002949346172,107.661151963641,104991.738282192,55.1351343045205,151.643363728334
"",1.5255,88925.1037971406,46.7424225412591,107.80767530469,104991.423307449,55.1874921916347,151.918934532048
"",1.526,88920.6131927875,46.7845457962705,107.953772359564,104991.108333652,55.2398497903674,152.194104285078
"",1.5265,88916.1228152043,46.8266646999826,108.099442281574,104990.793360799,55.2922071007198,152.468870450224
"",1.527,88911.6326643794,46.868779252726,108.244684240383,104990.478388892,55.344564122693,152.743230508291
"",1.5275,88907.1427403014,46.910889454832,108.389497421975,104990.163417929,55.3969208562885,153.017181958145
"",1.528,88902.6530429588,46.9529953066312,108.533881028625,104989.848447911,55.4492773015071,153.290722316774
"",1.5285,88898.1635723402,46.9950968084545,108.677834278864,104989.533478838,55.5016334583502,153.563849119347
"",1.529,88893.6743284342,47.0371939606329,108.821356407442,104989.21851071,55.553989326819,153.836559919267
"",1.5295,88889.1853112292,47.0792867634972,108.964446665296,104988.903543527,55.6063449069147,154.10885228823
