a_initial.i.i,a_initial.i.j,a_initial.j.i,a_initial.j.j,a_slope.i.i,a_slope.i.j,a_slope.j.i,a_slope.j.j,c.i.i,c.i.j,c.j.i,c.j.j,g.i,g.j,lambda.i,lambda.j,Nmax.i.i,Nmax.i.j,Nmax.j.i,Nmax.j.j,s.i,s.j,sim.i,sim.j,function.int,Ni.Cgrwc,Ni.grwr,Ni.grwrChesson,Nj.Cgrwc,Nj.grwr,Nj.grwrChesson,prob.coex,prob.coex.id
-0.13696751013943384,-0.009655564431948848,-0.006791684288351897,-0.11842933002878392,-0.5056523429229856,-0.20158182713203132,-0.37967743515037,-0.023197986651211977,0.11339121195487678,0.6792021887376904,0.15419687028042972,0.8146826408337802,1,1,1,1,9,1,8,1,1,1,229,229,3,7401152220505168e4,0.5294213654455692,-1.4135327285214176,2.176160523726049,54.918662634751264,-41.7448992309982,-1,-1
-0.13696751013943384,-0.009655564431948848,-0.006791684288351897,-0.11842933002878392,-0.5056523429229856,-0.20158182713203132,-0.37967743515037,-0.023197986651211977,0.11339121195487678,0.6792021887376904,0.15419687028042972,0.8146826408337802,1,1,1,1,9,1,8,1,1,1,229,229,4,0.9952126925755699,0.5268183780901287,-0.9886243040758076,1.4158426704087885,4.840771484705418,1.5818729089772618,0,j
-0.4082225170289162,-0.22653965196216064,-0.029130733791432186,-0.30354222064317743,-0.744372037705034,-0.9182361401617527,-0.29046336747705936,-0.8095930223353207,0.9546208661049604,0.30937119806185365,0.6244073372799903,0.1988230508286506,1,1,1,1,1,3,10,1,1,1,230,230,1,0.7972877276633913,1.6418246011800555,0.5249389188845902,0.9712894758101805,1.1520191565673537,0.3680558430623172,1,j_i
-0.4082225170289162,-0.22653965196216064,-0.029130733791432186,-0.30354222064317743,-0.744372037705034,-0.9182361401617527,-0.29046336747705936,-0.8095930223353207,0.9546208661049604,0.30937119806185365,0.6244073372799903,0.1988230508286506,1,1,1,1,1,3,10,1,1,1,230,230,2,0.011002072635257513,1004.7037587848662,6.97075784945336,0.9433576124252794,3.972754500121523,5.889131285402988,1,j_i
-0.4082225170289162,-0.22653965196216064,-0.029130733791432186,-0.30354222064317743,-0.744372037705034,-0.9182361401617527,-0.29046336747705936,-0.8095930223353207,0.9546208661049604,0.30937119806185365,0.6244073372799903,0.1988230508286506,1,1,1,1,1,3,10,1,1,1,230,230,3,0.685097933847035,1.398090175689889,1.0085598350163811,0.5099448532818116,0.7587650000903471,0.10213031449199017,1,j_i
-0.4082225170289162,-0.22653965196216064,-0.029130733791432186,-0.30354222064317743,-0.744372037705034,-0.9182361401617527,-0.29046336747705936,-0.8095930223353207,0.9546208661049604,0.30937119806185365,0.6244073372799903,0.1988230508286506,1,1,1,1,1,3,10,1,1,1,230,230,4,0.7374290477587759,1.5039459577934624,1.3688983984848866,0.38258435812239155,0.8222496182683532,0.10887414365946252,1,j_i
-0.27281871962939563,-0.06885690978559449,-0.003552835955889417,-0.199678854733353,-0.1885689622722566,-0.5977368059102446,-0.210476586362347,-0.9271353296935558,0.946695854421705,0.5188370603136718,0.2391041717492044,0.2941914009861648,1,1,1,1,2,8,1,4,1,1,231,231,1,0.9334602395482634,2.032747914802104,0.7129413662597238,0.9964534678980459,1.7296696514039178,0.6167873471157349,1,j_i
-0.27281871962939563,-0.06885690978559449,-0.003552835955889417,-0.199678854733353,-0.1885689622722566,-0.5977368059102446,-0.210476586362347,-0.9271353296935558,0.946695854421705,0.5188370603136718,0.2391041717492044,0.2941914009861648,1,1,1,1,2,8,1,4,1,1,231,231,2,0.5682638350759114,0.03590707756131551,-2.1721379026289624,0.31515744055494527,371840.1942126967,13.391388925241156,0,j
-0.27281871962939563,-0.06885690978559449,-0.003552835955889417,-0.199678854733353,-0.1885689622722566,-0.5977368059102446,-0.210476586362347,-0.9271353296935558,0.946695854421705,0.5188370603136718,0.2391041717492044,0.2941914009861648,1,1,1,1,2,8,1,4,1,1,231,231,3,983.3598733970331,8.234126743868165,1.7483968496688025,1.4331724252930265,276.62209721501307,-1.2683228454549536,0,i
-0.27281871962939563,-0.06885690978559449,-0.003552835955889417,-0.199678854733353,-0.1885689622722566,-0.5977368059102446,-0.210476586362347,-0.9271353296935558,0.946695854421705,0.5188370603136718,0.2391041717492044,0.2941914009861648,1,1,1,1,2,8,1,4,1,1,231,231,4,7.417386057175155,3.1717021502562828,1.4682550020456828,0.7305288154640283,1.4528654666778131,-1.630288921447833,0,i
-0.2732092380553117,-0.10329615830685315,-0.00507212988552856,-0.1134541165713354,-0.7687764442525804,-0.6335748408455402,-0.2460440678987652,-0.5994457518681884,0.3026938671246171,0.28543862886726856,0.7904880815185606,0.5921812590677291,1,1,1,1,3,0,3,2,1,1,232,232,1,0.9018598406432407,1.9779962155248147,0.6871564498005052,0.9949407116447823,1.6627310413210858,0.6117576144221901,1,j_i
-0.2732092380553117,-0.10329615830685315,-0.00507212988552856,-0.1134541165713354,-0.7687764442525804,-0.6335748408455402,-0.2460440678987652,-0.5994457518681884,0.3026938671246171,0.28543862886726856,0.7904880815185606,0.5921812590677291,1,1,1,1,3,0,3,2,1,1,232,232,2,1.1066608819459149e-16,3.076045207894573e-5,-9.01858159876477,0.2539293709657907,6.23521184555777e-4,29.359886404227673,0,j
-0.2732092380553117,-0.10329615830685315,-0.00507212988552856,-0.1134541165713354,-0.7687764442525804,-0.6335748408455402,-0.2460440678987652,-0.5994457518681884,0.3026938671246171,0.28543862886726856,0.7904880815185606,0.5921812590677291,1,1,1,1,3,0,3,2,1,1,232,232,3,0.007668977360165368,0.4295807754865571,-0.1957450224880033,0.5224633380067056,0.8540885929270239,4.712851650543572,0,j
-0.2732092380553117,-0.10329615830685315,-0.00507212988552856,-0.1134541165713354,-0.7687764442525804,-0.6335748408455402,-0.2460440678987652,-0.5994457518681884,0.3026938671246171,0.28543862886726856,0.7904880815185606,0.5921812590677291,1,1,1,1,3,0,3,2,1,1,232,232,4,0.005776572408522081,0.2846054497676562,-0.8788706505893134,0.685380723730955,1.125382002591211,5.272067316981905,0,j
-0.343422374847032,-0.07467201700717462,-0.013010356116970816,-0.20043816076498652,-0.94738037022762,-0.3942939839325845,-0.26476876996457577,-0.8232930682133883,0.532210607547313,0.8117483109235764,0.895375635009259,0.7809263919480145,1,1,1,1,9,5,4,10,1,1,233,233,1,0.9280478203192315,1.8070000670511837,0.6046784048334165,0.9870739127144572,1.7898412308193745,0.6567989350596787,1,j_i
-0.343422374847032,-0.07467201700717462,-0.013010356116970816,-0.20043816076498652,-0.94738037022762,-0.3942939839325845,-0.26476876996457577,-0.8232930682133883,0.532210607547313,0.8117483109235764,0.895375635009259,0.7809263919480145,1,1,1,1,9,5,4,10,1,1,233,233,2,3901910992.3530173,957.3788468812398,-10.712095849632291,42982131.122885406,32507.183127484146,-11.695515904907545,-1,-1
-0.343422374847032,-0.07467201700717462,-0.013010356116970816,-0.20043816076498652,-0.94738037022762,-0.3942939839325845,-0.26476876996457577,-0.8232930682133883,0.532210607547313,0.8117483109235764,0.895375635009259,0.7809263919480145,1,1,1,1,9,5,4,10,1,1,233,233,3,10651260377013299e97,8279273535454349e13,-10.34031703488533,25629188818652697e17,22854126079242456e61,-82.12960990476358,-1,-1
-0.343422374847032,-0.07467201700717462,-0.013010356116970816,-0.20043816076498652,-0.94738037022762,-0.3942939839325845,-0.26476876996457577,-0.8232930682133883,0.532210607547313,0.8117483109235764,0.895375635009259,0.7809263919480145,1,1,1,1,9,5,4,10,1,1,233,233,4,1.3992840707416103,4.567957001220523,-1.2690961694076077,16.25112648739376,11.797468887160845,2.1319242795937448,0,j
-0.35145130540624975,-0.263265559296715,-0.16614681295142866,-0.31595191027726494,-0.5613844310864806,-0.5493046306073666,-0.022227694746106863,-0.7479675589129329,0.6075767478905618,0.44828271539881825,0.041917230701074004,0.575640199938789,1,1,1,1,4,5,9,6,1,1,234,234,1,0.7685377778576638,1.1305312036691306,0.2888344269597638,0.8469218859599504,0.9370364541206982,0.19823246694103674,1,j_i
-0.35145130540624975,-0.263265559296715,-0.16614681295142866,-0.31595191027726494,-0.5613844310864806,-0.5493046306073666,-0.022227694746106863,-0.7479675589129329,0.6075767478905618,0.44828271539881825,0.041917230701074004,0.575640199938789,1,1,1,1,4,5,9,6,1,1,234,234,2,5683.304049232439,9.182865160750646,0.3612961165090498,6.398369219491285,1144.1840754887712,-1.6028409772591292,0,i
-0.35145130540624975,-0.263265559296715,-0.16614681295142866,-0.31595191027726494,-0.5613844310864806,-0.5493046306073666,-0.022227694746106863,-0.7479675589129329,0.6075767478905618,0.44828271539881825,0.041917230701074004,0.575640199938789,1,1,1,1,4,5,9,6,1,1,234,234,3,309.74458891398615,20.930047328937167,1.5790118211583293,4.315330766307927,2266.9842925470853,1.9904576705913968,1,j_i
-0.35145130540624975,-0.263265559296715,-0.16614681295142866,-0.31595191027726494,-0.5613844310864806,-0.5493046306073666,-0.022227694746106863,-0.7479675589129329,0.6075767478905618,0.44828271539881825,0.041917230701074004,0.575640199938789,1,1,1,1,4,5,9,6,1,1,234,234,4,3.3355420074070823,1.6999379709931721,0.15648420520532902,1.4536934977451783,2.566762580338683,-0.2619897786676807,0,i
-0.2943814475924391,-0.027177762527986316,-0.0058530830801572405,-0.21762105945714383,-0.16058267862536013,-0.6465118685737252,-0.8109576408751309,-0.24503841600380838,0.13608038192614913,0.9349881182424724,0.07977520395070314,0.6832751396577805,1,1,1,1,0,0,7,6,1,1,235,235,1,0.9731882297473604,1.9713582962671907,0.6845758787316496,0.9941640128397388,1.9938298824746141,0.717235115721313,1,j_i
-0.2943814475924391,-0.027177762527986316,-0.0058530830801572405,-0.21762105945714383,-0.16058267862536013,-0.6465118685737252,-0.8109576408751309,-0.24503841600380838,0.13608038192614913,0.9349881182424724,0.07977520395070314,0.6832751396577805,1,1,1,1,0,0,7,6,1,1,235,235,2,2.4797557569005044,13092.015691812147,6.472875335595266,20.224252410055716,0.0039067901534966636,-6.453199244950266,0,i
-0.2943814475924391,-0.027177762527986316,-0.0058530830801572405,-0.21762105945714383,-0.16058267862536013,-0.6465118685737252,-0.8109576408751309,-0.24503841600380838,0.13608038192614913,0.9349881182424724,0.07977520395070314,0.6832751396577805,1,1,1,1,0,0,7,6,1,1,235,235,3,0.22377510837738873,0.6154792895280781,-0.21541112728374057,0.7634231190206736,0.21529807044987528,-0.03861812488725502,-1,-1
-0.2943814475924391,-0.027177762527986316,-0.0058530830801572405,-0.21762105945714383,-0.16058267862536013,-0.6465118685737252,-0.8109576408751309,-0.24503841600380838,0.13608038192614913,0.9349881182424724,0.07977520395070314,0.6832751396577805,1,1,1,1,0,0,7,6,1,1,235,235,4,0.26139972575718834,0.9923687856183913,0.15440366165398442,0.8503866566599252,0.24397387137231571,-0.06898961703913908,0,i
-0.38826912062559493,-0.19745538310734273,-0.042260909600895354,-0.22734421663242965,-0.19390709837898612,-0.018591710133478045,-0.7827430600300431,-0.2827599805314094,0.9969819895923138,0.609729859046638,0.3790220015216619,0.5560031328350306,1,1,1,1,5,10,4,1,1,1,236,236,1,0.8208167621041166,1.53087788097853,0.4681022588746828,0.9586196348748509,1.3022621845035283,0.46155827720781234,1,j_i
-0.38826912062559493,-0.19745538310734273,-0.042260909600895354,-0.22734421663242965,-0.19390709837898612,-0.018591710133478045,-0.7827430600300431,-0.2827599805314094,0.9969819895923138,0.609729859046638,0.3790220015216619,0.5560031328350306,1,1,1,1,5,10,4,1,1,1,236,236,2,0.014162349543077298,0.842854334560794,-3.687742474945492,33.6758628528787,1.8582084837642645,4.876781119094238,0,j
-0.38826912062559493,-0.19745538310734273,-0.042260909600895354,-0.22734421663242965,-0.19390709837898612,-0.018591710133478045,-0.7827430600300431,-0.2827599805314094,0.9969819895923138,0.609729859046638,0.3790220015216619,0.5560031328350306,1,1,1,1,5,10,4,1,1,1,236,236,3,419407319041.47754,4400187629720869.5,8.02617765451047,1437959087046.362,2296993970844413400,15.516024566319192,1,j_i
-0.38826912062559493,-0.19745538310734273,-0.042260909600895354,-0.22734421663242965,-0.19390709837898612,-0.018591710133478045,-0.7827430600300431,-0.2827599805314094,0.9969819895923138,0.609729859046638,0.3790220015216619,0.5560031328350306,1,1,1,1,5,10,4,1,1,1,236,236,4,2.6016398185673038,27.6527611432078,2.2116206898464714,3.0286134079737215,1.773923431353548,-0.3829482242951805,0,i
-0.49712428594445623,-0.08990723825665356,-0.0077670745740585564,-0.09741709086556587,-0.4693486352916807,-0.29822687641717494,-0.5404176064766943,-0.9900499917566776,0.6307934727519751,0.09664813056588173,0.5158918600063771,0.47603300027549267,1,1,1,1,4,10,9,6,1,1,237,237,1,0.9140159670534649,1.526756594216897,0.43091268680612443,0.9922630112064369,2.0579868755519497,0.8116354983653531,1,j_i
-0.49712428594445623,-0.08990723825665356,-0.0077670745740585564,-0.09741709086556587,-0.4693486352916807,-0.29822687641717494,-0.5404176064766943,-0.9900499917566776,0.6307934727519751,0.09664813056588173,0.5158918600063771,0.47603300027549267,1,1,1,1,4,10,9,6,1,1,237,237,2,2.0018108297960733e-18,0.0055880763234369855,-11.380025674876778,489.2656021246006,35040.86230799233,51.216749642069544,0,j
-0.49712428594445623,-0.08990723825665356,-0.0077670745740585564,-0.09741709086556587,-0.4693486352916807,-0.29822687641717494,-0.5404176064766943,-0.9900499917566776,0.6307934727519751,0.09664813056588173,0.5158918600063771,0.47603300027549267,1,1,1,1,4,10,9,6,1,1,237,237,3,0.30280312655492103,10.578266858627245,-55.585191709521716,14613577724673562e9,13610940558728954e15,72.88309914400588,0,j
-0.49712428594445623,-0.08990723825665356,-0.0077670745740585564,-0.09741709086556587,-0.4693486352916807,-0.29822687641717494,-0.5404176064766943,-0.9900499917566776,0.6307934727519751,0.09664813056588173,0.5158918600063771,0.47603300027549267,1,1,1,1,4,10,9,6,1,1,237,237,4,0.502839319498248,1.4780752040611096,-0.6566152839896343,2.850105432727779,5.710601963277447,2.429809045004964,0,j
-0.30046020861948153,-0.10587615360491516,-0.030248373935235873,-0.19802441486356948,-0.07973109488375485,-0.9161929294932634,-0.801466072909534,-0.21289815683849156,0.10605178982950747,0.4487428176216781,0.2703848702367395,0.04616764304228127,1,1,1,1,6,4,3,5,1,1,238,238,1,0.8995360454741795,1.727696574227501,0.5770374352803911,0.9702045301031347,1.5676781417066545,0.5554717876943094,1,j_i
-0.30046020861948153,-0.10587615360491516,-0.030248373935235873,-0.19802441486356948,-0.07973109488375485,-0.9161929294932634,-0.801466072909534,-0.21289815683849156,0.10605178982950747,0.4487428176216781,0.2703848702367395,0.04616764304228127,1,1,1,1,6,4,3,5,1,1,238,238,2,13.317428296581518,6.419092684541174e-4,-9.632737510816673,9.793059496775955,28.491977743151978,0.7605489893100348,0,j
-0.30046020861948153,-0.10587615360491516,-0.030248373935235873,-0.19802441486356948,-0.07973109488375485,-0.9161929294932634,-0.801466072909534,-0.21289815683849156,0.10605178982950747,0.4487428176216781,0.2703848702367395,0.04616764304228127,1,1,1,1,6,4,3,5,1,1,238,238,3,1929.8342661765344,0.6718702534706443,-1.456602582598096,2.8832339120325865,1891.6638428792937,-0.01997734483494451,-1,-1
-0.30046020861948153,-0.10587615360491516,-0.030248373935235873,-0.19802441486356948,-0.07973109488375485,-0.9161929294932634,-0.801466072909534,-0.21289815683849156,0.10605178982950747,0.4487428176216781,0.2703848702367395,0.04616764304228127,1,1,1,1,6,4,3,5,1,1,238,238,4,1.8377705344773212,0.9968187260622176,-0.31861608457069485,1.3708482922223064,8.172610197430101,1.4922351725416556,0,j
-0.13191111595688246,-0.050559195387495516,-0.006604934910382858,-0.07789584638010788,-0.3461889619939029,-0.7422544702421874,-0.5845820787362754,-0.11884430469945073,0.04263058793731034,0.24862128938548267,0.10358574171550572,0.6984224251937121,1,1,1,1,8,6,7,9,1,1,239,239,1,0.950697650090839,2.1886764677659576,0.7899019434258526,0.9934168297278332,1.7139863522907925,0.5893810530405965,1,j_i
-0.13191111595688246,-0.050559195387495516,-0.006604934910382858,-0.07789584638010788,-0.3461889619939029,-0.7422544702421874,-0.5845820787362754,-0.11884430469945073,0.04263058793731034,0.24862128938548267,0.10358574171550572,0.6984224251937121,1,1,1,1,8,6,7,9,1,1,239,239,2,0.11143334659041322,2.3245300959793927e-18,-45.20389094089395,99.57161921626926,6.077036508990985e-4,-5.211494555852924,-1,-1
-0.13191111595688246,-0.050559195387495516,-0.006604934910382858,-0.07789584638010788,-0.3461889619939029,-0.7422544702421874,-0.5845820787362754,-0.11884430469945073,0.04263058793731034,0.24862128938548267,0.10358574171550572,0.6984224251937121,1,1,1,1,8,6,7,9,1,1,239,239,3,6.853267198313181,0.054747323810538526,-3.3424030971072787,1.5486387286222498,140.14014724313313,3.017917471807101,0,j
-0.13191111595688246,-0.050559195387495516,-0.006604934910382858,-0.07789584638010788,-0.3461889619939029,-0.7422544702421874,-0.5845820787362754,-0.11884430469945073,0.04263058793731034,0.24862128938548267,0.10358574171550572,0.6984224251937121,1,1,1,1,8,6,7,9,1,1,239,239,4,0.35698563782678433,0.17954284481729582,-1.8822726459566603,1.1793120219600366,2.569116044384759,1.9736216163297764,0,j
-0.2570390820845013,-0.20649198435136298,-0.026553213935369104,-0.23867200202721475,-0.9571049634832889,-0.5467354455031455,-0.1739681598264724,-0.7643543290905654,0.4382539272774011,0.44354471866972744,0.18460309854708612,0.9019376414362341,1,1,1,1,3,7,7,2,1,1,240,240,1,0.8134327816221968,1.8808182509394455,0.6582601359492398,0.9737962229274805,0.9588500350172048,0.1644713916087526,1,j_i
-0.2570390820845013,-0.20649198435136298,-0.026553213935369104,-0.23867200202721475,-0.9571049634832889,-0.5467354455031455,-0.1739681598264724,-0.7643543290905654,0.4382539272774011,0.44354471866972744,0.18460309854708612,0.9019376414362341,1,1,1,1,3,7,7,2,1,1,240,240,2,0.0194649105150082,98.91258304483452,6.892673736216365,0.10041564313913325,1535.3116091320699,11.275630537266595,1,j_i
-0.2570390820845013,-0.20649198435136298,-0.026553213935369104,-0.23867200202721475,-0.9571049634832889,-0.5467354455031455,-0.1739681598264724,-0.7643543290905654,0.4382539272774011,0.44354471866972744,0.18460309854708612,0.9019376414362341,1,1,1,1,3,7,7,2,1,1,240,240,3,25040382918042012,11.818378946810096,3.3466778458638338,0.4160199811636223,5067178371739981e58,131.9522296837925,1,j_i
-0.2570390820845013,-0.20649198435136298,-0.026553213935369104,-0.23867200202721475,-0.9571049634832889,-0.5467354455031455,-0.1739681598264724,-0.7643543290905654,0.4382539272774011,0.44354471866972744,0.18460309854708612,0.9019376414362341,1,1,1,1,3,7,7,2,1,1,240,240,4,15.693101466503755,3.357363603004688,1.8676141727156632,0.5186851907707362,1.3510301586232332,-2.452353836838995,0,i
-0.22254653871249827,-0.1016018616517212,-0.0399998798708357,-0.1504435594021137,-0.5967598424758762,-0.8596228379756212,-0.7699803786817938,-0.011761672561988235,0.4005183973349631,0.5361792002804577,0.3096928319428116,0.8648486465681344,1,1,1,1,6,4,7,5,1,1,241,241,1,0.903389153944003,1.6679141240887447,0.5515736981227597,0.9607895545711627,1.481439650414552,0.4946162133925085,1,j_i
-0.22254653871249827,-0.1016018616517212,-0.0399998798708357,-0.1504435594021137,-0.5967598424758762,-0.8596228379756212,-0.7699803786817938,-0.011761672561988235,0.4005183973349631,0.5361792002804577,0.3096928319428116,0.8648486465681344,1,1,1,1,6,4,7,5,1,1,241,241,2,10.469888580816015,200.73679380937193,-3.3177314623108334,5539.86842085825,0.23086065535043604,-3.814444357134029,-1,-1
-0.22254653871249827,-0.1016018616517212,-0.0399998798708357,-0.1504435594021137,-0.5967598424758762,-0.8596228379756212,-0.7699803786817938,-0.011761672561988235,0.4005183973349631,0.5361792002804577,0.3096928319428116,0.8648486465681344,1,1,1,1,6,4,7,5,1,1,241,241,3,100452.09991117902,4.35960518485985,-1.8885404335019986,28.81574481809862,208.4682976936575,-6.177649294816417,-1,-1
-0.22254653871249827,-0.1016018616517212,-0.0399998798708357,-0.1504435594021137,-0.5967598424758762,-0.8596228379756212,-0.7699803786817938,-0.011761672561988235,0.4005183973349631,0.5361792002804577,0.3096928319428116,0.8648486465681344,1,1,1,1,6,4,7,5,1,1,241,241,4,1.7932105656744444,0.360118638194551,-2.100652505987946,2.9427094974332917,6.577159218208179,1.29959529699962,0,j
-0.16513425440196597,-0.09186138288828395,-0.012500601607373844,-0.10920689736817712,-0.677943040151149,-0.7013493645936251,-0.6244077389128506,-0.26500295917503536,0.7059934267308563,0.3468697122298181,0.793715407140553,0.15531767182983458,1,1,1,1,4,4,9,2,1,1,242,242,1,0.9122315916898218,2.0552522749765645,0.7328992035667633,0.9875772063599731,1.397255668006128,0.42637145859174375,1,j_i
-0.16513425440196597,-0.09186138288828395,-0.012500601607373844,-0.10920689736817712,-0.677943040151149,-0.7013493645936251,-0.6244077389128506,-0.26500295917503536,0.7059934267308563,0.3468697122298181,0.793715407140553,0.15531767182983458,1,1,1,1,4,4,9,2,1,1,242,242,2,2.1450775232529888e-7,6.404181380185031,5.313584322335041,0.031535757928138904,2.9419850841187355e-4,7.223664138064914,1,j_i
-0.16513425440196597,-0.09186138288828395,-0.012500601607373844,-0.10920689736817712,-0.677943040151149,-0.7013493645936251,-0.6244077389128506,-0.26500295917503536,0.7059934267308563,0.3468697122298181,0.793715407140553,0.15531767182983458,1,1,1,1,4,4,9,2,1,1,242,242,3,0.8649816568991338,1.058494331605835,-2.9170006293347708,19.56707067608446,0.1875652875329016,-1.5285813158317476,-1,-1
-0.16513425440196597,-0.09186138288828395,-0.012500601607373844,-0.10920689736817712,-0.677943040151149,-0.7013493645936251,-0.6244077389128506,-0.26500295917503536,0.7059934267308563,0.3468697122298181,0.793715407140553,0.15531767182983458,1,1,1,1,4,4,9,2,1,1,242,242,4,0.506794166231504,0.013881483676215273,-2.236454561417937,0.12993189179306158,0.3471466881166714,-0.37835751444774635,-1,-1
-0.31466284973360326,-0.14606675023802929,-0.0067740208312831885,-0.17914071905435633,-0.612765058176592,-0.5567444444168359,-0.9190161407459527,-0.3245379857253283,0.24063182855024934,0.8008311211597174,0.8438495812006295,0.991079805418849,1,1,1,1,8,2,3,2,1,1,243,243,1,0.8641000223773857,1.9108022604908952,0.6542972063718391,0.993248871128458,1.428547893580909,0.5027252195476919,1,j_i
-0.31466284973360326,-0.14606675023802929,-0.0067740208312831885,-0.17914071905435633,-0.612765058176592,-0.5567444444168359,-0.9190161407459527,-0.3245379857253283,0.24063182855024934,0.8008311211597174,0.8438495812006295,0.991079805418849,1,1,1,1,8,2,3,2,1,1,243,243,2,0.0022905213072500503,2.460006442056032e-4,-19.531644734727465,74717.40416106122,0.24583613238729907,4.675885748716984,0,j
-0.31466284973360326,-0.14606675023802929,-0.0067740208312831885,-0.17914071905435633,-0.612765058176592,-0.5567444444168359,-0.9190161407459527,-0.3245379857253283,0.24063182855024934,0.8008311211597174,0.8438495812006295,0.991079805418849,1,1,1,1,8,2,3,2,1,1,243,243,3,499786149272691e50,0.2136679986666618,-7.021164557103763,239.3274458019157,14348470187425814e20,-65.7203344869418,-1,-1
-0.31466284973360326,-0.14606675023802929,-0.0067740208312831885,-0.17914071905435633,-0.612765058176592,-0.5567444444168359,-0.9190161407459527,-0.3245379857253283,0.24063182855024934,0.8008311211597174,0.8438495812006295,0.991079805418849,1,1,1,1,8,2,3,2,1,1,243,243,4,0.271473282977657,0.02772191323970784,-4.963086075916145,3.965190855818419,9.042438540842602,3.505820437810371,0,j
-0.14688066820919313,-0.07730995086107731,-0.0518351803520232,-0.1323028135912447,-0.7443934862967581,-0.5335066774860024,-0.06701287580654025,-0.3402250288054347,0.8291851154062897,0.07230019802227616,0.34650366147980094,0.7779382437001914,1,1,1,1,7,3,1,5,1,1,244,244,1,0.925602917719417,1.5861780158365024,0.5131625392814649,0.9494853477877497,1.4068481902786452,0.41866182713705535,1,j_i
-0.14688066820919313,-0.07730995086107731,-0.0518351803520232,-0.1323028135912447,-0.7443934862967581,-0.5335066774860024,-0.06701287580654025,-0.3402250288054347,0.8291851154062897,0.07230019802227616,0.34650366147980094,0.7779382437001914,1,1,1,1,7,3,1,5,1,1,244,244,2,0.0037371557297658725,4.9817191550823825,0.6858076001395739,2.509208696773205,5.393909577162753e-6,-6.540809640038157,0,i
-0.14688066820919313,-0.07730995086107731,-0.0518351803520232,-0.1323028135912447,-0.7443934862967581,-0.5335066774860024,-0.06701287580654025,-0.3402250288054347,0.8291851154062897,0.07230019802227616,0.34650366147980094,0.7779382437001914,1,1,1,1,7,3,1,5,1,1,244,244,3,0.10177729065139987,3183237061112743e31,106.18825451237635,2.431621668672985,5.28166577231082,3.949209812974516,1,j_i
-0.14688066820919313,-0.07730995086107731,-0.0518351803520232,-0.1323028135912447,-0.7443934862967581,-0.5335066774860024,-0.06701287580654025,-0.3402250288054347,0.8291851154062897,0.07230019802227616,0.34650366147980094,0.7779382437001914,1,1,1,1,7,3,1,5,1,1,244,244,4,0.09155723129738802,2.3680956026403663,0.4895323266289897,1.451436509631625,1.8007327737562902,2.978984702163012,1,j_i
-0.41722621814200017,-0.3261545244882588,-0.022054501510175822,-0.34953029080652287,-0.28458789084106684,-0.1459541057702154,-0.08965363493189216,-0.7450853444170207,0.695605703862384,0.48483811249025166,0.1442188962828368,0.19442656892351806,1,1,1,1,5,1,1,1,1,1,245,245,1,0.7216936594716277,1.6814831676741342,0.5417307433544442,0.9781869209339481,0.8769973064345917,0.19490316653332806,1,j_i
-0.41722621814200017,-0.3261545244882588,-0.022054501510175822,-0.34953029080652287,-0.28458789084106684,-0.1459541057702154,-0.08965363493189216,-0.7450853444170207,0.695605703862384,0.48483811249025166,0.1442188962828368,0.19442656892351806,1,1,1,1,5,1,1,1,1,1,245,245,2,0.013661603495661577,3.2566222456924834,-0.5728972514594894,5.7752860563054815,0.5380124943947708,3.673292550208383,0,j
-0.41722621814200017,-0.3261545244882588,-0.022054501510175822,-0.34953029080652287,-0.28458789084106684,-0.1459541057702154,-0.08965363493189216,-0.7450853444170207,0.695605703862384,0.48483811249025166,0.1442188962828368,0.19442656892351806,1,1,1,1,5,1,1,1,1,1,245,245,3,0.9009776764058894,118.28740489389095,1.3059683767654433,32.04524854478392,2.1272569460176185,0.8591081291438338,1,j_i
-0.41722621814200017,-0.3261545244882588,-0.022054501510175822,-0.34953029080652287,-0.28458789084106684,-0.1459541057702154,-0.08965363493189216,-0.7450853444170207,0.695605703862384,0.48483811249025166,0.1442188962828368,0.19442656892351806,1,1,1,1,5,1,1,1,1,1,245,245,4,0.5496947744639716,2.089398785011779,0.26855890252782394,1.5973044014915838,1.0663312843170836,0.6626161610646869,1,j_i
-0.19861410281861297,-0.010901570684915967,-0.010004671792310625,-0.02277839683270351,-0.3696426290553063,-0.9643148614559323,-0.0404762327671051,-0.24340845178812742,0.3731416095979512,0.25292404694482684,0.9678370191249996,0.021120327059179544,1,1,1,1,4,9,6,2,1,1,246,246,1,0.9891576360925138,1.4364407333690694,0.3721730127167678,0.9900452084527718,2.5151524115547454,0.9332349734162544,1,j_i
-0.19861410281861297,-0.010901570684915967,-0.010004671792310625,-0.02277839683270351,-0.3696426290553063,-0.9643148614559323,-0.0404762327671051,-0.24340845178812742,0.3731416095979512,0.25292404694482684,0.9678370191249996,0.021120327059179544,1,1,1,1,4,9,6,2,1,1,246,246,2,7.736853480513312e-192,2.4526718550415472e-29,-64.14412391079883,0.17663571004564402,736353674.8430434,460.46756387471913,0,j
